OMIM:123320 ! CREATINE PHOSPHOKINASE, ELEVATED SERUM					
OMIM:123400 ! Creutzfeldt-Jakob Syndrome		Orphanet:204 ! Creutzfeldt-Jakob disease,Orphanet:282166 ! Inherited Creutzfeldt-Jakob disease		DOID:11949 ! Creutzfeldt-Jakob disease	
OMIM:123450 ! Cri-du-Chat Syndrome		Orphanet:281 ! Monosomy 5p		DOID:12580 ! Cri-Du-Chat syndrome	
OMIM:123500 ! CROUZON SYNDROME		Orphanet:207 ! Crouzon disease		DOID:2339 ! Crouzon syndrome	
OMIM:123540 ! Cryofibrinogenemia, Familial Primary					
OMIM:123550 ! Cryoglobulinemia, Familial Mixed		Orphanet:91138 ! Cryoglobulinemic vasculitis			
OMIM:123557 ! Cryptotia, Familial					
OMIM:123560 ! Cryptomicrotia-Brachydactyly Syndrome		Orphanet:1547 ! Cryptomicrotia - brachydactyly - excess fingertip arch			
OMIM:123570 ! Cryptophthalmos, Unilateral or Bilateral, Isolated		Orphanet:91396 ! Isolated cryptophthalmia			
OMIM:123700 ! CUTIS LAXA, AUTOSOMAL DOMINANT 1	DC:0000106 ! Cutis Laxa	Orphanet:90348 ! Autosomal dominant cutis laxa		DOID:3144 ! cutis laxa	
OMIM:123790 ! Cutis Gyrata Syndrome of Beare And Stevenson		Orphanet:1555 ! Cutis gyrata - acanthosis nigricans - craniosynostosis		DOID:0050660 ! Beare-Stevenson cutis gyrata syndrome	
OMIM:123880 ! Cystic Angiomatosis of Bone, Diffuse		Orphanet:73 ! Gorham-Stout disease			
OMIM:124000 ! Mitochondrial Complex III Deficiency	DC:0000283 ! Mitochondrial Complex Deficiency	Orphanet:1460 ! Isolated CoQ-cytochrome C reductase deficiency,Orphanet:254902 ! Renal tubulopathy - encephalopathy - liver failure			
OMIM:124020					
OMIM:124060 ! Cytochrome P450, Subfamily I, Polypeptide 2; CYP1A2					
OMIM:124100 ! Danubian Endemic Familial Nephropathy				DOID:3052 ! Balkan nephropathy	
OMIM:124200 ! Darier Disease		Orphanet:218 ! Darier disease		DOID:2734 ! keratosis follicularis	
OMIM:124300 ! Darwinian Tubercle of Pinna					
OMIM:124400 ! Darwinian Tubercle of Pinna					
OMIM:124480 ! Deafness, Congenital, and Onychodystrophy, Autosomal Dominant; DDOD		Orphanet:3231 ! Deafness - onychodystrophy,Orphanet:79499 ! Deafness - onychodystrophy, autosomal dominant			
OMIM:124490 ! Deafness, Conductive Stapedial, with Ear Malformation and Facial Palsy		Orphanet:3232 ! Deafness - ear malformation - facial palsy			
OMIM:124500 ! DEAFNESS, CONGENITAL, WITH KERATOPACHYDERMIA AND CONSTRICTIONS OF FINGERS AND TOES		Orphanet:494 ! Keratoderma hereditarium mutilans			
OMIM:124700 ! Deafness, Mid-Tone Neural					
OMIM:124900 ! Deafness, Autosomal Dominant 1	DC:0000109 ! Deafness, Autosomal Dominant	Orphanet:90635 ! Autosomal dominant nonsyndromic sensorineural deafness type DFNA	OMIM:PS124900 ! Deafness, autosomal dominant	DOID:0050564 ! autosomal dominant nonsyndromic deafness	
OMIM:124950 ! Deafness, Sensorineural, with Peripheral Neuropathy and Arterial Disease					
OMIM:125000 ! Deafness, Unilateral					
OMIM:125050 ! Deafness with Anhidrotic Ectodermal Dysplasia					
OMIM:125230 ! Deafness-Craniofacial Syndrome		Orphanet:3241 ! Deafness-craniofacial syndrome			
OMIM:125250 ! Optic atrophy 1 and deafness					
OMIM:125260					
OMIM:125280 ! Dens Evaginatus					
OMIM:125300 ! Dens in Dente and Palatal Invaginations					
OMIM:125310 ! CADASIL		Orphanet:136 ! CADASIL			
OMIM:125320 ! Dementia/Parkinsonism with Non-Alzheimer Amyloid Plaques					
OMIM:125350 ! Failure of Tooth Eruption, Primary					
OMIM:125370 ! Dentatorubro-Pallidoluysian Atrophy		Orphanet:101 ! Dentatorubral pallidoluysian atrophy		DOID:0060162 ! dentatorubral-pallidoluysian atrophy	
OMIM:125400 ! Dentin dysplasia, type 1	DC:0000113 ! Dentin Dysplasia	Orphanet:314721 ! Atypical dentin dysplasia due to SMOC2 deficiency,Orphanet:99789 ! Dentin dysplasia type I		DOID:701 ! dentin dysplasia	
OMIM:125420 ! DENTIN DYSPLASIA, TYPE II	DC:0000113 ! Dentin Dysplasia	Orphanet:99791 ! Dentin dysplasia type II		DOID:701 ! dentin dysplasia	
OMIM:125440 ! Dentin Dysplasia with Sclerotic Bones		Orphanet:99792 ! Dentin dysplasia - sclerotic bones			
OMIM:125450					
OMIM:125460 ! Deoxyribose-5-Phosphate Aldolase Deficiency					
OMIM:125480 ! Major Affective Disorder 1	DC:0000264 ! Major Affective Disorder				
OMIM:125490 ! DENTINOGENESIS IMPERFECTA 1	DC:0000502 ! Dentinogenesis Imperfecta	Orphanet:166260 ! Dentinogenesis imperfecta type 2		DOID:4154 ! dentinogenesis imperfecta	
OMIM:125500 ! Dentinogenesis imperfecta, shields type 3	DC:0000502 ! Dentinogenesis Imperfecta	Orphanet:166265 ! Dentinogenesis imperfecta type 3		DOID:4154 ! dentinogenesis imperfecta	
OMIM:125520 ! Cayler cardiofacial syndrome		Orphanet:1166 ! Congenital unilateral hypoplasia of depressor anguli oris			
OMIM:125530 ! Dermal Ridges, Nelson Syndrome					
OMIM:125540 ! Dermal Ridges, Patternless					
OMIM:125550 ! Dermal Ridges-Off-The-End; ROES					
OMIM:125570					
OMIM:125590					
OMIM:125595 ! Dermatopathia pigmentosa reticularis		Orphanet:86920 ! Dermatopathia pigmentosa reticularis			
OMIM:125600 ! Dermatosis Papulosa Nigra				DOID:4400 ! dermatosis papulosa nigra	
OMIM:125630 ! DERMODISTORTIVE URTICARIA					
OMIM:125635 ! Dermographism, Familial				DOID:743 ! dermatographia	
OMIM:125640 ! Dermoodontodysplasia		Orphanet:1660 ! Dermo-odonto dysplasia			
OMIM:125700 ! Diabetes Insipidus, Neurogenic	DC:0000116 ! Diabetes Insipidus	Orphanet:178029 ! Central diabetes insipidus,Orphanet:30925 ! Hereditary central diabetes insipidus		DOID:12388 ! neurohypophyseal diabetes insipidus	
OMIM:125800 ! DIABETES INSIPIDUS, NEPHROGENIC, AUTOSOMAL	DC:0000116 ! Diabetes Insipidus	Orphanet:223 ! Nephrogenic diabetes insipidus		DOID:12387 ! nephrogenic diabetes insipidus	
OMIM:125850 ! Maturity-Onset Diabetes of the Young, Type 1	DC:0000119 ! Diabetes, Maturity-Onset of the Young	Orphanet:552 ! MODY syndrome		DOID:0050524 ! maturity-onset diabetes of the young	
OMIM:125851 ! Maturity-Onset Diabetes of the Young, Type 2	DC:0000119 ! Diabetes, Maturity-Onset of the Young	Orphanet:552 ! MODY syndrome		DOID:0050524 ! maturity-onset diabetes of the young	
OMIM:125852 ! Diabetes Mellitus, Insulin-Dependent, 2	DC:0000050 ! Diabetes Mellitus, Insulin-Dependent			DOID:9744 ! type 1 diabetes mellitus	
OMIM:125853 ! DIABETES MELLITUS, NONINSULIN-DEPENDENT; NIDDM	DC:0000118 ! Diabetes Mellitus, Noninsulin-Dependent			DOID:9352 ! type 2 diabetes mellitus	
OMIM:125900 ! Diastema, Dental Medial					
OMIM:125950					
OMIM:126050 ! Digitotalar Dysmorphism		Orphanet:1146 ! Digitotalar dysmorphism			
OMIM:126070 ! Dilution, Pigmentary					
OMIM:126100 ! Dimples, Facial					
OMIM:126150					
OMIM:126180 ! Discrimination, Two-Point, Reduction in					
OMIM:126190 ! Disproportionate Short Stature with Ptosis and Valvular Heart Lesions		Orphanet:2868 ! Short stature - valvular heart disease - characteristic facies			
OMIM:126200 ! MULTIPLE SCLEROSIS, SUSCEPTIBILITY TO; MS	DC:0000293 ! Multiple Sclerosis		OMIM:PS126200 ! Multiple sclerosis, susceptibility to	DOID:2377 ! multiple sclerosis	
OMIM:126250 ! Distal Osteosclerosis					
OMIM:126300 ! Distichiasis		Orphanet:99177 ! Isolated distichiasis			
OMIM:126320 ! Distichiasis with Congenital Anomalies of the Heart and Peripheral Vasculature					
OMIM:126500 ! Double Nail for Fifth Toe					
OMIM:126550 ! Doughnut Lesions of Skull, Familial		Orphanet:85192 ! Calvarial doughnut lesions - bone fragility			
OMIM:126600 ! Doyne honeycomb retinal dystrophy		Orphanet:75376 ! Familial drusen			
OMIM:126700 ! Basal Laminar Drusen		Orphanet:75376 ! Familial drusen		DOID:2569 ! retinal drusen	
OMIM:126800 ! DUANE RETRACTION SYNDROME 1	DC:0000122 ! Duane Retraction Syndrome	Orphanet:233 ! Duane retraction syndrome	OMIM:PS126800 ! Duane retraction syndrome	DOID:12557 ! Duane retraction syndrome	
OMIM:126840 ! Duodenal Ulcer Due to Antral G-Cell Hyperfunction					
OMIM:126850 ! Duodenal Ulcer, Hyperpepsinogenemic I					
OMIM:126900 ! Dupuytren Contracture		Orphanet:79142 ! Familial Dupuytren contracture			
OMIM:126950 ! Dwarfism with Tall Vertebrae					
OMIM:127000 ! Kenny-Caffey Syndrome, Type 2; KCS2	DC:0000549 ! Kenny-Caffey Syndrome	Orphanet:2333 ! Kenny-Caffey syndrome,Orphanet:93325 ! Autosomal dominant Kenny-Caffey syndrome	OMIM:PS127000 ! Kenny-Caffey syndrome		
OMIM:127100 ! Dwarfism, Levi Type					
OMIM:127200 ! Dwarfism with Stiff Joints and Ocular Abnormalities					
OMIM:127300 ! LERI-WEILL DYSCHONDROSTEOSIS		Orphanet:240 ! LC)ri-Weill dyschondrosteosis,Orphanet:35688 ! Madelung deformity			
OMIM:127350 ! Dyschondrosteosis and Nephritis		Orphanet:1765 ! Dyschondrosteosis - nephritis			
OMIM:127400 ! Dyschromatosis symmetrica hereditaria 1	DC:0000504 ! Reticulate Pigment Disorder	Orphanet:41 ! Dyschromatosis symmetrica hereditaria	OMIM:PS179850 ! Reticulate pigment disorders	DOID:0060257 ! dyschromatosis symmetrica hereditaria	
OMIM:127500 ! Dyschromatosis Universalis Hereditaria 1	DC:0000123 ! Dyschromatosis Universalis Hereditaria	Orphanet:241 ! Dyschromatosis universalis	OMIM:PS127500 ! Dyschromatosis universalis hereditaria	DOID:0060304 ! dyschromatosis universalis hereditaria	
OMIM:127550 ! Dyskeratosis Congenita, Autosomal Dominant	DC:0000124 ! Dyskeratosis Congenita	Orphanet:1775 ! Dyskeratosis congenita	OMIM:PS127550 ! Dyskeratosis congenita	DOID:2729 ! dyskeratosis congenita	
OMIM:127600 ! Dyskeratosis, Hereditary Benign Intraepithelial		Orphanet:352657 ! Hereditary benign intraepithelial dyskeratosis		DOID:2737 ! Witkop-Von Sallmann disease	
OMIM:127700 ! DYSLEXIA, SUSCEPTIBILITY TO, 1	DC:0000125 ! Dyslexia			DOID:4428 ! dyslexia	
OMIM:127750 ! DEMENTIA, LEWY BODY; DLB				DOID:12217 ! Lewy body dementia	
OMIM:127800 ! Dysplasia Epiphysealis Hemimelica		Orphanet:1822 ! Dysplasia epiphysealis hemimelica			
OMIM:127820 ! Dysplasia Epiphysealis Hemimelica with Chondromas and Osteochondromas		Orphanet:2767 ! Carpotarsal osteochondromatosis			
OMIM:128000 ! Dystelephalangy					
OMIM:128100 ! Dystonia musculorum deformans type 1	DC:0000126 ! Dystonia	Orphanet:256 ! Early-onset generalized limb-onset dystonia	OMIM:PS128100 ! Dystonia	DOID:0050835 ! generalized dystonia	
OMIM:128101 ! Dystonia musculorum deformans 4	DC:0000126 ! Dystonia	Orphanet:98805 ! Primary dystonia, DYT4 type	OMIM:PS128100 ! Dystonia		
OMIM:128200 ! EPISODIC KINESIGENIC DYSKINESIA 1	DC:0000126 ! Dystonia	Orphanet:98809 ! Paroxysmal kinesigenic dyskinesia	OMIM:PS128200,PS128100		
OMIM:128230 ! Dystonia, Dopa-responsive	DC:0000126 ! Dystonia	Orphanet:98808 ! Autosomal dominant dopa-responsive dystonia	OMIM:PS128100 ! Dystonia		
OMIM:128235 ! Dystonia 12	DC:0000126 ! Dystonia	Orphanet:71517 ! Rapid-onset dystonia-parkinsonism	OMIM:PS128100 ! Dystonia		
OMIM:128290 ! Ear Antitragus, Tag at Base of					
OMIM:128300 ! Ear Exostoses					
OMIM:128400 ! Ear Flare					
OMIM:128500 ! Ear Folding					
OMIM:128600 ! Ear Malformation					
OMIM:128700 ! Preauricular Fistulae, Congenital					
OMIM:128710 ! Ear Pits, Posterior Helical					
OMIM:128800 ! Ear without Helix		Orphanet:83463 ! Microtia			
OMIM:128900					
OMIM:128950 ! Earlobe Crease					
OMIM:128980 ! Earlobes, Thickened, with Conductive Deafness From Incudostapedial Abnormalities		Orphanet:2405 ! Thickened earlobes - conductive deafness			
OMIM:129000 ! Earring Holes, Natural					
OMIM:129100					
OMIM:129150 ! Echo Virus 11 Sensitivity					
OMIM:129200 ! Adermatoglyphia with Congenital Facial Milia and Acral Blisters, Digital Contractures, and Nail Abnormalities		Orphanet:1658 ! Absence of fingerprints - congenital milia			
OMIM:129400 ! Rapp-Hodgkin syndrome	DC:0000334 ! Orofacial Cleft		OMIM:PS119530 ! Orofacial cleft		
OMIM:129490 ! Ectodermal Dysplasia 3, Anhidrotic	DC:0000128 ! Ectodermal Dysplasia	Orphanet:1810 ! Autosomal dominant hypohidrotic ectodermal dysplasia,Orphanet:238468 ! Hypohidrotic ectodermal dysplasia	OMIM:PS305100 ! Ectodermal dysplasia (select examples)	DOID:14793 ! hypohidrotic ectodermal dysplasia	
OMIM:129500 ! CLOUSTON SYNDROME	DC:0000128 ! Ectodermal Dysplasia	Orphanet:189 ! Hidrotic ectodermal dysplasia	OMIM:PS305100 ! Ectodermal dysplasia (select examples)	DOID:14693 ! Clouston syndrome	
OMIM:129510 ! Ectodermal Dysplasia, Trichoodontoonychial Type	DC:0000128 ! Ectodermal Dysplasia	Orphanet:1818 ! Ectodermal dysplasia, tricho-odonto-onychial type			
OMIM:129540 ! Ectodermal Dysplasia Syndrome with Distinctive Facial Appearance and Preaxial Polydactyly of Feet					
OMIM:129550 ! Ectodermal Dysplasia with Adrenal Cyst					
OMIM:129600 ! ECTOPIA LENTIS 1, ISOLATED, AUTOSOMAL DOMINANT	DC:0000511 ! Ectopia Lentis, Isolated	Orphanet:1885 ! Isolated ectopia lentis			
OMIM:129750 ! Ectopia pupillae					
OMIM:129810 ! Ectrodactyly and Ectodermal Dysplasia without Cleft Lip/Palate					
OMIM:129830 ! Ectrodactyly-Cleft Palate Syndrome					
OMIM:129840 ! Edema, Familial Idiopathic, Prepubertal					
OMIM:129850 ! Edinburgh Malformation Syndrome					
OMIM:129900 ! Ectrodactyly, Ectodermal Dysplasia, And Cleft Lip/Palate Syndrome 1		Orphanet:1896 ! EEC syndrome			
OMIM:130000 ! Ehlers-Danlos syndrome type 1	DC:0000129 ! Ehlers Danlos Syndrome	Orphanet:287 ! Ehlers-Danlos syndrome, classic type,Orphanet:90309 ! Ehlers-Danlos syndrome type 1		DOID:14720 ! type I Ehlers-Danlos syndrome	
OMIM:130010 ! Ehlers-Danlos syndrome type 2	DC:0000129 ! Ehlers Danlos Syndrome	Orphanet:287 ! Ehlers-Danlos syndrome, classic type,Orphanet:90318 ! Ehlers-Danlos syndrome type 2			
OMIM:130020 ! Ehlers-Danlos syndrome type 3	DC:0000129 ! Ehlers Danlos Syndrome	Orphanet:285 ! Ehlers-Danlos syndrome, hypermobility type		DOID:14757 ! type III Ehlers-Danlos syndrome	
OMIM:130050 ! Ehlers Danlos syndrome type 4, autosomal dominant	DC:0000129 ! Ehlers Danlos Syndrome	Orphanet:286 ! Ehlers-Danlos syndrome, vascular type		DOID:14756 ! autosomal dominant type IV Ehlers-Danlos syndrome	
OMIM:130060 ! Ehlers-Danlos Syndrome, Type VII, Autosomal Dominant	DC:0000129 ! Ehlers Danlos Syndrome	Orphanet:1899 ! Ehlers-Danlos syndrome, arthrochalasic type,Orphanet:99875 ! Ehlers-Danlos syndrome type 7A,Orphanet:99876 ! Ehlers-Danlos syndrome type 7B			
OMIM:130070 ! Ehlers-Danlos syndrome, progeroid form	DC:0000129 ! Ehlers Danlos Syndrome	Orphanet:75496 ! Ehlers-Danlos syndrome, progeroid type		DOID:13359 ! Ehlers-Danlos syndrome	
OMIM:130080 ! Ehlers-Danlos Syndrome, Type VIII	DC:0000129 ! Ehlers Danlos Syndrome	Orphanet:75392 ! Ehlers-Danlos syndrome, periodontitis type			
OMIM:130090 ! Ehlers-Danlos Syndrome, Autosomal Dominant, Type Unspecified	DC:0000129 ! Ehlers Danlos Syndrome				
OMIM:130100 ! Elastosis Perforans Serpiginosa; EPS		Orphanet:79148 ! Elastosis perforans serpiginosa			
OMIM:130180					
OMIM:130190					
OMIM:130200 ! Electroencephalographic Peculiarity: 14 and 6 Per Sec. Positive Spike Phenomenon					
OMIM:130300 ! Electroencephalographic Peculiarity: Fronto-Precentral Beta Wave Groups					
OMIM:130400 ! Electroencephalographic Peculiarity: Occipital Slow Beta Waves					
OMIM:130600 ! Elliptocytosis 2	DC:0000130 ! Elliptocytosis			DOID:2373 ! hereditary elliptocytosis	
OMIM:130650 ! Beckwith-Wiedemann Syndrome		Orphanet:116 ! Beckwith-Wiedemann syndrome		DOID:5572 ! Beckwith-Wiedemann syndrome	
OMIM:130700 ! Emphysema, Hereditary Pulmonary	DC:0000512 ! Emphysema				
OMIM:130710 ! Emphysema, Congenital Lobar; CLE	DC:0000512 ! Emphysema	Orphanet:1928 ! Congenital lobar emphysema			
OMIM:130720 ! Lateral Meningocele Syndrome		Orphanet:2789 ! Lateral meningocele syndrome			
OMIM:130900 ! Amelogenesis Imperfecta, Type III	DC:0000022 ! Amelogenesis Imperfecta	Orphanet:100032 ! Hypocalcified amelogenesis imperfecta,Orphanet:88661 ! Amelogenesis imperfecta	OMIM:PS104500 ! Amelogenesis imperfecta	DOID:2187 ! amelogenesis imperfecta	
OMIM:130950 ! Encephalopathy, Recurrent, of Childhood	DC:0000513 ! Encephalopathy				
OMIM:131100 ! Multiple Endocrine Neoplasia Type 1	DC:0000291 ! Multiple Endocrine Neoplasia	Orphanet:652 ! Multiple endocrine neoplasia type 1	OMIM:PS131100 ! Multiple endocrine neoplasia	DOID:10017 ! multiple endocrine neoplasia type 1	
OMIM:131200 ! ENDOMETRIOSIS, SUSCEPTIBILITY TO, 1					
OMIM:131300 ! CAMURATI-ENGELMANN DISEASE; CAEND	DC:0000487 ! Camurati-Engelmann Disease	Orphanet:1328 ! Camurati-Engelmann disease		DOID:4997 ! Camurati-Engelmann disease	
OMIM:131400 ! Eosinophilia, Familial					
OMIM:131430 ! Eosinophilopenia					
OMIM:131440 ! Myeloproliferative Disorder, Chronic, with Eosinophilia					
OMIM:131450 ! Epiblepharon of Lower Lid					
OMIM:131460 ! Epiblepharon of Upper Lid					
OMIM:131500 ! Epicanthus					
OMIM:131600 ! Epidermoid Cysts					
OMIM:131705 ! Transient bullous dermolysis of the newborn		Orphanet:79411 ! Transient bullous dermolysis of the newborn			
OMIM:131750 ! Epidermolysis bullosa dystrophica, Pasini type	DC:0000647 ! Epidermolysis Bullosa Dystrophica	Orphanet:231568 ! Generalized dominant dystrophic epidermolysis bullosa			
OMIM:131760 ! EPIDERMOLYSIS BULLOSA SIMPLEX, DOWLING-MEARA TYPE	DC:0000135 ! Epidermolysis Bullosa Simplex	Orphanet:79396 ! Epidermolysis bullosa simplex, Dowling-Meara type			
OMIM:131800 ! EPIDERMOLYSIS BULLOSA SIMPLEX, LOCALIZED	DC:0000135 ! Epidermolysis Bullosa Simplex	Orphanet:79400 ! Localized epidermolysis bullosa simplex			
OMIM:131850 ! EPIDERMOLYSIS BULLOSA DYSTROPHICA, PRETIBIAL	DC:0000647 ! Epidermolysis Bullosa Dystrophica	Orphanet:79410 ! Pretibial dystrophic epidermolysis bullosa			
OMIM:131880 ! Epidermolysis Bullosa with Deficiency of Galactosylhydroxylysyl Glucosyltransferase					
OMIM:131900 ! EPIDERMOLYSIS BULLOSA SIMPLEX, GENERALIZED	DC:0000135 ! Epidermolysis Bullosa Simplex	Orphanet:79399 ! Generalized epidermolysis bullosa simplex, non-Dowling-Meara type			
OMIM:131950 ! Epidermolysis bullosa simplex, Ogna type	DC:0000135 ! Epidermolysis Bullosa Simplex	Orphanet:79401 ! Epidermolysis bullosa simplex, Ogna type			
OMIM:131960 ! Epidermolysis bullosa simplex with mottled pigmentation		Orphanet:79397 ! Epidermolysis bullosa simplex with mottled pigmentation			
OMIM:132000 ! Epidermolysis Bullosa With Congenital Localized Absence Of Skin And Deformity Of Nails					
OMIM:132090 ! Epilepsy, Benign Occipital; BOE		Orphanet:25968 ! Benign occipital epilepsy			
OMIM:132100 ! PHOTOPAROXYSMAL RESPONSE 1; PPR1	DC:0000355 ! Photoparoxysmal Response	Orphanet:166409 ! Photosensitive epilepsy	OMIM:PS132100 ! Photoparoxysmal response	DOID:0060281 ! photosensitive epilepsy	
OMIM:132300 ! Epilepsy, Reading		Orphanet:166433 ! Reading seizures			
OMIM:132400 ! EPIPHYSEAL DYSPLASIA, MULTIPLE, 1; EDM1	DC:0000139 ! Epiphyseal Dysplasia, Multiple	Orphanet:93308 ! Multiple epiphyseal dysplasia type 1	OMIM:PS132400 ! Epiphyseal dysplasia, multiple	DOID:12721 ! multiple epiphyseal dysplasia	
OMIM:132450 ! Epiphyseal Dysplasia, Multiple, with Myopia and Conductive Deafness		Orphanet:166011 ! Multiple epiphyseal dysplasia, Beighton type			
OMIM:132500 ! Epistaxis, Hereditary					
OMIM:132600 ! Pilomatrixoma		Orphanet:91414 ! Pilomatrixoma		DOID:5374 ! pilomatrixoma	
OMIM:132700 ! Familial cylindromatosis		Orphanet:211 ! Familial cylindromatosis,Orphanet:79493 ! Brooke-Spiegler syndrome			
OMIM:132800 ! MULTIPLE SELF-HEALING SQUAMOUS EPITHELIOMA, SUSCEPTIBILITY TO		Orphanet:65748 ! Multiple keratoacanthoma, Ferguson-Smith type			
OMIM:132810 ! Epoxide Hydrolase 1, Microsomal; EPHX1		Orphanet:121574 ! epoxide hydrolase 1, microsomal (xenobiotic)	OMIM:PS189800 ! Preeclampsia/eclampsia		
OMIM:132900 ! Aortic aneurysm, familial thoracic 4	DC:0000636 ! Aortic Aneurysm, Familial Thoracic	Orphanet:91387 ! Familial thoracic aortic aneurysm and aortic dissection	OMIM:PS607086 ! Aortic aneurysm, familial thoracic	DOID:14004 ! thoracic aortic aneurysm	
OMIM:132990 ! Erythema Nodosum, Familial					
OMIM:133000 ! Erythema Palmare Hereditarium		Orphanet:231031 ! Erythema palmaris hereditarium			
OMIM:133020 ! Erythromelalgia		Orphanet:306577 ! Sodium channelopathy-related small fiber neuropathy,Orphanet:90026 ! Primary erythermalgia			
OMIM:133100 ! ERYTHROCYTOSIS, FAMILIAL, 1	DC:0000141 ! Erythrocytosis, Familial	Orphanet:90042 ! Primary familial polycythemia	OMIM:PS133100 ! Erythrocytosis, familial		
OMIM:133180 ! Erythroleukemia, Familial		Orphanet:318 ! Acute erythroid leukemia			
OMIM:133190 ! Spinocerebellar Ataxia 34; SCA34	DC:0000414 ! Spinocerebellar Ataxia	Orphanet:1955 ! Erythrokeratodermia - ataxia	OMIM:PS164400 ! Spinocerebellar ataxia		
OMIM:133200 ! ERYTHROKERATODERMIA VARIABILIS ET PROGRESSIVA; EKVP		Orphanet:316 ! Progressive symmetric erythrokeratodermia,Orphanet:317 ! Erythrokeratodermia variabilis,Orphanet:495 ! Transgrediens et progrediens palmoplantar keratoderma		DOID:0050467 ! erythrokeratodermia variabilis	
OMIM:133239 ! ESOPHAGEAL CANCER		Orphanet:70482 ! Esophageal carcinoma,Orphanet:99977 ! Esophageal squamous cell carcinoma		DOID:3748 ! esophagus squamous cell carcinoma	
OMIM:133240 ! Esophageal Ring, Lower					
OMIM:133500 ! Exchondrosis of Pinna, Posterior					
OMIM:133540 ! COCKAYNE SYNDROME B	DC:0000088 ! Cockayne Syndrome	Orphanet:191 ! Cockayne syndrome,Orphanet:90321 ! Cockayne syndrome type 1,Orphanet:90322 ! Cockayne syndrome type 2,Orphanet:90324 ! Cockayne syndrome type 3		DOID:2962 ! Cockayne syndrome	
OMIM:133600 ! Exostoses of Heel					
OMIM:133690 ! Exostoses with Anetodermia and Brachydactyly, Type E		Orphanet:1962 ! Exostoses - anetodermia - brachydactyly type E			
OMIM:133700 ! EXOSTOSES, MULTIPLE, TYPE I	DC:0000143 ! Exostoses, Multiple	Orphanet:321 ! Multiple osteochondromas		DOID:206 ! hereditary multiple exostoses	
OMIM:133701 ! EXOSTOSES, MULTIPLE, TYPE II	DC:0000143 ! Exostoses, Multiple	Orphanet:321 ! Multiple osteochondromas		DOID:206 ! hereditary multiple exostoses	
OMIM:133705 ! External Auditory Canal, Bilateral Atresia of, with Congenital Vertical Talus					
OMIM:133750 ! Extrasystoles, Multiform Ventricular, with Short Stature, Hyperpigmentation and Microcephaly					
OMIM:133780 ! Exudative vitreoretinopathy 1	DC:0000144 ! Exudative Vitreoretinopathy	Orphanet:891 ! Familial exudative vitreoretinopathy,Orphanet:90050 ! Retinopathy of prematurity	OMIM:PS133780 ! Exudative vitreoretinopathy	DOID:0050535 ! exudative vitreoretinopathy	
OMIM:133800 ! Eyebrow, Whorl in					
OMIM:133900 ! Hemifacial Hyperplasia		Orphanet:141145 ! Hemifacial hypertrophy			
OMIM:134000 ! Facial Hypertrichosis					
OMIM:134200 ! Facial Palsy, Familial Recurrent Peripheral		Orphanet:2809 ! Familial recurrent peripheral facial palsy			
OMIM:134300 ! Facial Spasm					
OMIM:134400 ! Factor V Excess with Spontaneous Thrombosis					
OMIM:134430 ! Factor VII and Factor VIII, Combined Deficiency of					
OMIM:134500 ! Factor VIII Deficiency				DOID:12134 ! factor VIII deficiency	
OMIM:134510 ! Factor VIII and Factor IX, Combined Deficiency Of; F8F9D					
OMIM:134520 ! Factors VIII, IX and XI, Combined Deficiency of					
OMIM:134540 ! Factor IX and Factor XI, Combined Deficiency of					
OMIM:134600 ! FANCONI RENOTUBULAR SYNDROME 1	DC:0000148 ! Fanconi Renotubular Syndrome	Orphanet:3337 ! Primary Fanconi syndrome	OMIM:PS134600 ! Fanconi renotubular syndrome	DOID:1062 ! Fanconi syndrome	
OMIM:134610 ! Familial Mediterranean Fever, Autosomal Dominant	DC:0000157 ! Familial Mediterranean Fever	Orphanet:342 ! Familial Mediterranean fever		DOID:2987 ! familial Mediterranean fever	
OMIM:134700 ! Favism, Susceptibility to					
OMIM:134750 ! Felty Syndrome		Orphanet:47612 ! Felty syndrome		DOID:11042 ! Felty's syndrome	
OMIM:134780 ! Femoral-Facial Syndrome; FFS		Orphanet:1988 ! Femoral-facial syndrome			
OMIM:134900 ! Fibrinolytic Defect					
OMIM:135100 ! FIBRODYSPLASIA OSSIFICANS PROGRESSIVA		Orphanet:337 ! Fibrodysplasia ossificans progressiva		DOID:13374 ! fibrodysplasia ossificans progressiva	
OMIM:135150 ! Birt-Hogg-Dube Syndrome		Orphanet:122 ! Birt-Hogg-DubC) syndrome		DOID:0050676 ! Birt-Hogg-Dube syndrome	
OMIM:135290 ! Desmoid disease, hereditary		Orphanet:873 ! Desmoid tumor			
OMIM:135300 ! FIBROMATOSIS, GINGIVAL, 1	DC:0000162 ! Gingival Fibromatosis	Orphanet:2024 ! Hereditary gingival fibromatosis	OMIM:PS135300 ! Gingival fibromatosis		
OMIM:135400 ! Hypertrichosis Terminalis, Generalized, with or without Gingival Hyperplasia	DC:0000207 ! Hypertrichosis	Orphanet:2026 ! Gingival fibromatosis-hypertrichosis syndrome			
OMIM:135500 ! Zimmerman Laband syndrome		Orphanet:3473 ! Zimmermann-Laband syndrome			
OMIM:135550 ! Fibromatosis, Gingival, with Progressive Deafness		Orphanet:2027 ! Gingival fibromatosis - progressive deafness			
OMIM:135580 ! Fibromuscular Dysplasia of Arteries		Orphanet:336 ! Fibromuscular dysplasia of arteries			
