source_id	predicate	source_text	translation_text	translator	source_lang	translation_lang	status	auto_review_score	final_reviewer	review_notes	synonym_type
DOID:0080140	IAO:0000115	A multiple congenital anomalies-hypotonia-seizures syndrome that is characterized by neonatal hypotonia, lack of psychomotor development, seizures, dysmorphic features, and variable congenital anomalies involving the cardiac, urinary, and gastrointestinal systems and that has_material_basis_in homozygous or compound heterozygous mutation in the PIGT gene on chromosome 20q13.	Síndrome de anomalías congénitas múltiples-hipotonía-convulsiones que se caracteriza por hipotonía neonatal, falta de desarrollo psicomotor, convulsiones, rasgos dismórficos y anomalías congénitas variables que afectan a los sistemas cardiaco, urinario y gastrointestinal y que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen PIGT del cromosoma 20q13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6200000000000001			
DOID:0080143	IAO:0000115	An ocular motility disease that is characterized by the inability to move the eyes in certain directions, droopy eyelids and eyes that are fixed in an abnormal position.	Enfermedad de la motilidad ocular que se caracteriza por la incapacidad de mover los ojos en determinadas direcciones, párpados caídos y ojos fijos en una posición anormal.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.69675			
DOID:0080173	IAO:0000115	A physical disorder that is characterized as a spectrum of anomalies involving the urinary tract, genital tract, musculoskeletal system and sometimes the intestinal tract.	Trastorno físico que se caracteriza por un espectro de anomalías que afectan al tracto urinario, el tracto genital, el sistema musculoesquelético y, en ocasiones, el tracto intestinal.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.54			
DOID:0080174	IAO:0000115	A bladder exstrophy-epispadias-cloacal exstrophy complex that is characterized by an evaginated bladder plate, epispadias and an anterior defect of the pelvis, pelvic floor and abdominal wall. The rear portion of the bladder wall (posterior vesical wall) turns outward (exstrophy) through an opening in the abdominal wall and urine is excreted through this opening.	Complejo de extrofia vesical-epispadias-extrofia cloacal que se caracteriza por una placa vesical evaginada, epispadias y un defecto anterior de la pelvis, el suelo pélvico y la pared abdominal. La porción posterior de la pared de la vejiga (pared vesical posterior) gira hacia fuera (extrofia) a través de una abertura en la pared abdominal y la orina se excreta a través de esta abertura.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.492			
DOID:0080175	IAO:0000115	A bladder exstrophy-epispadias-cloacal exstrophy complex that is characterized by a defect in the urethra, bladder and bowel.	Complejo de extrofia vesical-epispadias-extrofia cloacal que se caracteriza por un defecto en la uretra, la vejiga y el intestino.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6905000000000001			
DOID:0080180	IAO:0000115	A syndrome that is characterized in neonates by microcephaly, craniofacial disproportion, spasticity, seizures, irritability and brainstem dysfunction including feeding difficulties, ocular abnormalities and findings on neuroimaging such as calcifications, cortical disorders and ventriculomegaly and has_material_basis_in the acquisition of Zika virus infection in utero.	Síndrome que se caracteriza en los neonatos por microcefalia, desproporción craneofacial, espasticidad, convulsiones, irritabilidad y disfunción del tronco encefálico, incluidas dificultades para alimentarse, anomalías oculares y hallazgos en neuroimagen como calcificaciones, trastornos corticales y ventriculomegalia, y que tiene_su_base_material_en la adquisición de la infección por el virus del Zika en el útero.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6695			
DOID:0080197	IAO:0000115	A congenital muscular dystrophy characterized by onset of progressive muscle weakness in early childhood with autosomal recessive inheritance that has_material_basis_in homozygous or compound heterozygous mutation in the INPP5K gene (607875) on chromosome 17p13.	Una distrofia muscular congénita caracterizada por la aparición de debilidad muscular progresiva en la primera infancia con herencia autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen INPP5K (607875) en el cromosoma 17p13.	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.85			
DOID:0080257	IAO:0000115	An autosomal recessive congenital ichthyosis that is characterized by lamellar ichthyosis, ectropion, eclabium and hyperkeratosis that has_material_basis_in homozygous mutation in the SDR9C7 gene on chromosome 12q13.	Una ictiosis congénita autosómica recesiva que se caracteriza por ictiosis lamelar, ectropión, eclabio e hiperqueratosis que tiene_su_base_material_en una mutación homocigota en el gen SDR9C7 del cromosoma 12q13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6320000000000001			
DOID:0080258	IAO:0000115	An autosomal recessive congenital ichthyosis that is characterized by lamellar ichthyosis, ectropion, eclabium and hyperkeratosis that has_material_basis_in homozygous or compound heterozygous mutation in the SULT2B1 gene on chromosome 19q13.	Una ictiosis congénita autosómica recesiva que se caracteriza por ictiosis lamelar, ectropión, eclabio e hiperqueratosis que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen SULT2B1 del cromosoma 19q13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6240000000000001			
DOID:0080313	IAO:0000115	A physical disorder that is characterized by fusion of maxilla and mandible.	Trastorno físico que se caracteriza por la fusión del maxilar y la mandíbula.	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.7655000000000001			
DOID:0080395	IAO:0000115	An orofacial cleft characterized by autosomal dominant inheritance that has_material_basis_in variation in chromosome region 6p24.3.	Una hendidura orofacial caracterizada por una herencia autosómica dominante que tiene_su_base_material_en la variación de la región cromosómica 6p24.3.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.67275			
DOID:0080396	IAO:0000115	An orofacial cleft that has_material_basis_in variation in the chromosome region 2p13.	Una hendidura orofacial que tiene_su_base_material_en la variación en la región cromosómica 2p13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6360000000000001			
DOID:0080397	IAO:0000115	An orofacial cleft that has_material_basis_in variation in the chromosomal region 19q13.	Una hendidura orofacial que tiene_su_base_material_en la variación de la región cromosómica 19q13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6280000000000001			
DOID:0080398	IAO:0000115	An orofacial cleft that has_material_basis_in variation in the 4q21-q31 chromosomal region.	Una hendidura orofacial que tiene_su_base_material_en la variación de la región cromosómica 4q21-q31.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6405000000000001			
DOID:0080399	IAO:0000115	An orofacial cleft that has_material_basis_in mutation in the MSX1 gene on chromosome 4p16.	Una hendidura orofacial que tiene_su_base_material_en mutación en el gen MSX1 en el cromosoma 4p16.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.68			
DOID:0080400	IAO:0000115	An orofacial cleft that has_material_basis_in by homozygous mutation in the PVRL1 gene on chromosome 11q23.	Una hendidura orofacial que tiene_su_base_material_en una mutación homocigota en el gen PVRL1 del cromosoma 11q23.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.64875			
DOID:0080401	IAO:0000115	An orofacial cleft that has_material_basis_in heterozygous mutation in the TP63 gene on chromosome 3q28.	Una hendidura orofacial que tiene_su_base_material_en una mutación heterocigota en el gen TP63 en el cromosoma 3q28.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6880000000000001			
DOID:0080402	IAO:0000115	An orofacial cleft that has_material_basis_in variation in the chromosome region 13q33.1-q34.	Una hendidura orofacial que tiene_su_base_material_en la variación de la región cromosómica 13q33.1-q34.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6775			
DOID:0080403	IAO:0000115	An orofacial cleft that has_material_basis_in mutation in the SUMO1 gene on chromosome 2q33.	Una hendidura orofacial que tiene_su_base_material_en mutación en el gen SUMO1 en el cromosoma 2q33.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.68			
DOID:0080404	IAO:0000115	An orofacial cleft that has_material_basis_in heterozygous mutation in the BMP4 gene on chromosome 14q22.	Una hendidura orofacial que tiene_su_base_material_en una mutación heterocigota en el gen BMP4 en el cromosoma 14q22.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6880000000000001			
DOID:0080405	IAO:0000115	An orofacial cleft that has_material_basis_in variation in the chromosome region 8q24.3.	Una hendidura orofacial que tiene_su_base_material_en la variación de la región cromosómica 8q24.3.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.5727500000000001			
DOID:0080406	IAO:0000115	An orofacial cleft characterized by autosomal doninant inhertitance that has_material_basis_in variation in chromosome region 1p33 associated with enrichment of the T allele of SNP rs3827730.	Una hendidura orofacial caracterizada por herencia autosómica dominante que tiene_su_base_material_en la variación en la región cromosómica 1p33 asociada al enriquecimiento del alelo T del SNP rs3827730.	The Spanish Group (https://thespanishgroup.org/)	en	es	passed automated review	0.85			
DOID:0080407	IAO:0000115	An orofacial cleft that is characterized by incomplete median clefts of both the lower lip and upper lip, double labial frenulum and fusion of the upper gingival and upper labial mucosa, in addition to poor dental alignment, and increased interdental distance between the lower and upper median incisors.	Una hendidura orofacial que se caracteriza por hendiduras medianas incompletas tanto del labio inferior como del superior, doble frenillo labial y fusión de la encía superior y la mucosa labial superior, además de una mala alineación dental, y una mayor distancia interdental entre los incisivos medianos inferiores y superiores.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.5690000000000001			
DOID:0080408	IAO:0000115	An orofacial cleft that has_material_basis_in mutation in the DLX4 gene on chromosome 17q21.	Una hendidura orofacial que tiene_su_base_material_en la mutación del gen DLX4 en el cromosoma 17q21.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6707500000000001			
DOID:0080552	IAO:0000115	A congenital disorder of glycosylation I that is characterized by a severe encephalopathy with axial hypotonia, abnormal eye movement, pronounced psychomotor retardation, peripheral neuropathy, cerebellar hypoplasia, and retinitis pigmentosa and has_material_basis_in homozygous or compound heterozygous mutation in the gene encoding phosphomannomutase-2 on chromosome 16p13.	Un trastorno congénito de la glucosilación I que se caracteriza por una encefalopatía grave con hipotonía axial, movimiento anormal de los ojos, retraso psicomotor pronunciado, neuropatía periférica, hipoplasia cerebelosa y retinitis pigmentaria y tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen que codifica la fosfomanomutasa-2 en el cromosoma 16p13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6525			
DOID:0080553	IAO:0000115	A congenital disorder of glycosylation I that is characterized by fibroblasts with reduced dolichol profiles and enhanced accumulation of free cholesterol and has_material_basis_in homozygous mutation in the NUS1 gene on chromosome 6q22.	Un trastorno congénito de la glicosilación I que se caracteriza por fibroblastos con perfiles de dolicol reducidos y mayor acumulación de colesterol libre y tiene_su_base_material_en mutación homocigota en el gen NUS1 en el cromosoma 6q22.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6719999999999999			
DOID:0080554	IAO:0000115	A congenital disorder of glycosylation I that is characterized by protein-losing enteropathy, cyclic vomiting, profound hypoglycemia, failure to thrive, liver fibrosis, protein-losing enteropathy with hypoalbuminaemia, life-threatening intestinal bleeding of diffuse origin, protein C and S deficiency, low anti-thrombine III levels and has_material_basis_in compound heterozygous mutation in the gene encoding mannosephosphate isomerase on chromosome 15q24.	Un trastorno congénito de la glucosilación I que se caracteriza por enteropatía perdedora de proteínas, vómitos cíclicos, hipoglucemia profunda, retraso del crecimiento, fibrosis hepática, enteropatía perdedora de proteínas con hipoalbuminemia, hemorragia intestinal potencialmente mortal de origen difuso, deficiencia de proteínas C y S, niveles bajos de antitrombina III y tiene_su_base_material_en una mutación heterocigota compuesta en el gen que codifica la manosa-6-fosfato isomerasa en el cromosoma 15q24.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.5960000000000001			
DOID:0080555	IAO:0000115	A congenital disorder of glycosylation I that is characterized by psychomotor retardation with delayed walking and speech, hypotonia, seizures, and sometimes protein-losing enteropathy and has_material_basis_in homozygous or compound heterozygous mutation in the ALG6 gene on chromosome 1p31.	Un trastorno congénito de la glucosilación I que se caracteriza por retraso psicomotor con retraso en la marcha y el habla, hipotonía, convulsiones y, en ocasiones, enteropatía con pérdida de proteínas y tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen ALG6 del cromosoma 1p31.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.5549999999999999			
DOID:0080556	IAO:0000115	A congenital disorder of glycosylation I that is characterized by severe neurologic involvement associated with dysmorphism and visual impairment and has_material_basis_in homozygous or compound heterozygous mutation in the ALG3 gene on chromosome 3q27.	Un trastorno congénito de la glicosilación I que se caracteriza por una afectación neurológica grave asociada a dismorfismo y deficiencia visual y tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen ALG3 del cromosoma 3q27.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6295000000000001			
DOID:0080557	IAO:0000115	A congenital disorder of glycosylation I that is characterized by psychomotor delay, seizures, hypotonia, facial dysmorphism and microcephaly and has_material_basis_in homozygous or compound heterozygous mutation in the DPM1 gene on chromosome 20q13.	Un trastorno congénito de la glucosilación I que se caracteriza por retraso psicomotor, convulsiones, hipotonía, dismorfismo facial y microcefalia y tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen DPM1 del cromosoma 20q13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6439999999999999			
DOID:0080558	IAO:0000115	A congenital disorder of glycosylation I that is characterized by psychomotor delay, seizures, failure to thrive, and cutaneous and ocular anomalies and has_material_basis_in homozygous or compound heterozygous mutation in the MPDU1 gene on chromosome 17p13.	Un trastorno congénito de la glucosilación I que se caracteriza por retraso psicomotor, convulsiones, retraso del crecimiento y anomalías cutáneas y oculares y tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen MPDU1 del cromosoma 17p13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.544			
DOID:0080559	IAO:0000115	A congenital disorder of glycosylation I that is characterized by facial dysmorphism (prominent forehead, large ears, thin upper lip), generalized hypotonia, feeding difficulties, moderate to severe developmental delay, progressive microcephaly, frequent upper respiratory tract infections due to impaired immunity with decreased immunoglobulin levels, and decreased coagulation factors and has_material_basis_in homozygous or compound heterozygous mutation in the gene encoding dolichyl-P-mannose:Man-7-GlcNAc-2-PP-dolichyl-alpha-6-mannosyltransferase on chromosome 22q13.	Un trastorno congénito de la glucosilación I que se caracteriza por dismorfismo facial (frente prominente, orejas grandes, labio superior fino), hipotonía generalizada, dificultades de alimentación, retraso del desarrollo de moderado a grave, microcefalia progresiva, infecciones frecuentes de las vías respiratorias superiores debidas a una inmunidad alterada con disminución de los niveles de inmunoglobulinas y disminución de los factores de coagulación y tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen que codifica la dolicil-P-manosa:Man-7-GlcNAc-2-PP-dolicil-alfa-6-manosiltransferasa en el cromosoma 22q13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.5495			
DOID:0080560	IAO:0000115	A congenital disorder of glycosylation I that is characterized by gastrointestinal symptoms (diarrhea, vomiting, feeding problems with failure to thrive, protein-losing enteropathy), edema and ascites (including hydrops fetalis), hepatomegaly, renal tubulopathy, coagulation anomalies due to thrombocytopenia, brain involvement (psychomotor delay, seizures, ataxia), facial dysmorphism (low-set ears and retrognathia), pes equinovarus, and muscular hypotonia and has_material_basis_in heterozygous mutation in the gene encoding dolichyl-P-glucose:Glc-1-Man-9-GlcNAc-2-PP-dolichyl-alpha-3-glucosyltransferase on chromosome 11q14.	Un trastorno congénito de la glucosilación I que se caracteriza por síntomas gastrointestinales (diarrea, vómitos, problemas de alimentación con retraso del crecimiento, enteropatía perdedora de proteínas), edema y ascitis (incluida hidropesía fetal), hepatomegalia, tubulopatía renal, anomalías de la coagulación debidas a trombocitopenia, afectación cerebral (retraso psicomotor, convulsiones, ataxia), dismorfismo facial (orejas de implantación baja y retrognatia), pie equinovaro e hipotonía muscular y tiene_su_base_material_en mutación heterocigota en el gen que codifica la dolicil-P-glucosa:Glc-1-Man-9-GlcNAc-2-PP-dolicil-alfa-3-glucosiltransferasa en el cromosoma 11q14.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.59075			
DOID:0080561	IAO:0000115	A congenital disorder of glycosylation I that is characterized by iris coloboma, cataract, infantile spasms, developmental delay and abnormal coagulation factors and has_material_basis_in compound heterozygous mutation in the ALG2 gene on chromosome 9q22.	Un trastorno congénito de la glucosilación I que se caracteriza por coloboma del iris, cataratas, espasmos infantiles, retraso del desarrollo y factores de coagulación anormales y tiene_su_base_material_en una mutación heterocigota compuesta en el gen ALG2 del cromosoma 9q22.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6532499999999999			
DOID:0080562	IAO:0000115	A congenital disorder of glycosylation I that is characterized by hypotonia, intractable seizures, developmental delay, microcephaly and severe fetal hypokinesia and has_material_basis_in homozygous or compound heterozygous mutation in the DPAGT1 gene, which encodes UDP-GlcNAc:dolichyl-phosphate N-acetylglucosamine phosphotransferase, on chromosome 11q23.	Un trastorno congénito de la glucosilación I que se caracteriza por hipotonía, convulsiones intratables, retraso del desarrollo, microcefalia e hipocinesia fetal grave y tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen DPAGT1,que codifica la UDP-GlcNAc:dolicilfosfato N-acetilglucosamina fosfotransferasa, en el cromosoma 11q23.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6605000000000001			
DOID:0080563	IAO:0000115	A congenital disorder of glycosylation I that is characterized by severe developmental and psychomotor delay, muscular hypotonia, intractable early-onset seizures, and microcephaly and has_material_basis_in homozygous or compound heterozygous mutation in the gene encoding beta-1,4-mannosyltransferase on chromosome 16p13.	Un trastorno congénito de la glucosilación I que se caracteriza por un grave retraso psicomotor y del desarrollo, hipotonía muscular, convulsiones intratables de aparición temprana y microcefalia y tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen que codifica la beta-1,4-manosiltransferasa en el cromosoma 16p13.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.62625			
DOID:0080564	IAO:0000115	A congenital disorder of glycosylation I that is characterized by progressive microcephaly, hypotonia, developmental delay, drug-resistant infantile epilepsy, and hepatomegaly and has_material_basis_in homozygous mutation in the ALG9 gene on chromosome 11q23.	Un trastorno congénito de la glucosilación I que se caracteriza por microcefalia progresiva, hipotonía, retraso del desarrollo, epilepsia infantil resistente a los fármacos y hepatomegalia y tiene_su_base_material_en mutación homocigota en el gen ALG9 del cromosoma 11q23.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6215			
DOID:0080565	IAO:0000115	A congenital disorder of glycosylation I that is characterized by muscular hypotonia and ichthyosis and has_material_basis_in homozygous mutation in the DOLK gene, which encodes the enzyme responsible for the final step of the de novo biosynthesis of dolichol phosphate, on chromosome 9q34.	Un trastorno congénito de la glucosilación I que se caracteriza por hipotonía muscular e ictiosis y tiene_su_base_material_en mutación homocigota en el gen DOLK, que codifica la enzima responsable del paso final de la biosíntesis de novo del fosfato de dolicol, en el cromosoma 9q34.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6560000000000001			
DOID:0080566	IAO:0000115	A congenital disorder of glycosylation I that is characterized by poorly coordinated suck resulting in difficulty feeding and failure to thrive, myoclonic jerks with hypotonia and brisk reflexes progressing to a seizure disorder, roving eyes, developmental delay, poor to absent visual contact, and sensorineural hearing loss and has_material_basis_in homozygous or compound heterozygous mutation in the RFT1 gene on chromosome 3p21.	Un trastorno congénito de la glucosilación I que se caracteriza por una succión mal coordinada que provoca dificultad para alimentarse y retraso del crecimiento, sacudidas mioclónicas con hipotonía y reflejos bruscos que progresan a un trastorno convulsivo, ojos errantes, retraso del desarrollo, contacto visual de pobre a ausente y pérdida auditiva neurosensorial y tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen RFT1 en el cromosoma 3p21.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6000000000000001			
DOID:0080567	IAO:0000115	A congenital disorder of glycosylation I that is characterized by facial dysmorphism (microcephaly, high forehead, low posterior hairline, strabismus), hypotonia, failure to thrive, intractable seizures, developmental delay, persistent vomiting and gastric bleeding and has_material_basis_in homozygous or compound heterozygous mutation in the ALG11 gene on chromosome 13q14.	Un trastorno congénito de la glucosilación I que se caracteriza por dismorfismo facial (microcefalia, frente alta, línea posterior del cabello baja, estrabismo), hipotonía, retraso del crecimiento, convulsiones intratables, retraso del desarrollo, vómitos persistentes y hemorragia gástrica y tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen ALG11 del cromosoma 13q14.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6480000000000001			
DOID:0080568	IAO:0000115	A congenital disorder of glycosylation I that is characterized by a highly variable phenotype typically presenting with severe visual impairment, variable ocular anomalies (such as optic nerve hypoplasia/atrophy, iris and optic nerve coloboma, congenital cataract, glaucoma), intellectual disability, cerebellar abnormalities, nystagmus, hypotonia, ataxia, and/or ichthyosiform skin lesions and has_material_basis_in homozygous or compound heterozygous mutation in the SRD5A3 gene on chromosome 4q12.	Un trastorno congénito de la glucosilación I que se caracteriza por un fenotipo muy variable que se presenta típicamente con deficiencia visual grave, anomalías oculares variables (como hipoplasia/atrofia del nervio óptico, coloboma del iris y del nervio óptico, catarata congénita, glaucoma), discapacidad intelectual, anomalías cerebelosas, nistagmo, hipotonía, ataxia y/o lesiones cutáneas ictiosiformes y tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen SRD5A3 del cromosoma 4q12.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6440000000000001			
DOID:0080569	IAO:0000115	A congenital disorder of glycosylation I that is characterized by failure to thrive, developmental delay, hypotonia, strabismus and hepatic dysfunction and has_material_basis_in compound heterozygous mutation in the DDOST gene on chromosome 1p36.	Un trastorno congénito de la glucosilación I que se caracteriza por retraso en el crecimiento, retraso en el desarrollo, hipotonía, estrabismo y disfunción hepática y tiene_su_base_material_en mutación heterocigota compuesta en el gen DDOST del cromosoma 1p36.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6320000000000001			
DOID:0080570	IAO:0000115	A congenital disorder of glycosylation I that is characterized by a wide range of clinical manifestations, most commonly presenting with bifid uvula with or without cleft palate at birth, associated with growth delay, hepatopathy with elevated aminotransferase serum levels, myopathy (including exercise-related fatigue, exercise intolerance, muscle weakness), intermittent hypoglycemia, and dilated cardiomyopathy and/or cardiac arrest, due to decreased phosphoglucomutase 1 enzyme activity and has_material_basis_in homozygous or compound heterozygous mutation in the PGM1 gene on chromosome 1p31.	Un trastorno congénito de la glicosilación I que se caracteriza por una amplia gama de manifestaciones clínicas, presentándose más comúnmente con úvula bífida con o sin paladar hendido al nacer, asociada a retraso del crecimiento, hepatopatía con niveles séricos elevados de aminotransferasa, miopatía (incluyendo fatiga relacionada con el ejercicio, intolerancia al ejercicio, debilidad muscular), hipoglucemia intermitente, y cardiomiopatía dilatada y/o paro cardiaco, debido a la disminución de la actividad de la enzima fosfoglucomutasa 1 y tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen PGM1 del cromosoma 1p31.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6175			
DOID:0080571	IAO:0000115	A congenital disorder of glycosylation I that is characterized by respiratory distress and severe hypotonia at birth, severe global developmental delay, early-onset intractable seizures, myopathic fascies with craniofacial dysmorphism (trigonocephaly/progressive microcephaly, low anterior hairline, arched eyebrows, hypotelorism, strabismus, small nose, prominent philtrum, thin upper lip, high-arched palate, micrognathia, malocclusion), severe, congenital flexion joint contractures and elevated serum creatine kinase levels and has_material_basis_in homozygous or compound heterozygous mutation in the DPM2 gene on chromosome 9q34.	Un trastorno congénito de la glucosilación I que se caracteriza por dificultad respiratoria e hipotonía grave al nacer, retraso global grave del desarrollo, convulsiones intratables de aparición precoz, facies miopáticas con dismorfismo craneofacial (trigonocefalia/microcefalia progresiva, línea anterior del cabello baja, cejas arqueadas, hipotelorismo, estrabismo, nariz pequeña, surco nasolabial prominente, labio superior delgado, paladar de arco alto, micrognatia, maloclusión), contracturas congénitas graves de las articulaciones en flexión y niveles séricos elevados de creatina cinasa y tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen DPM2 del cromosoma 9q34.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6			
DOID:0080572	IAO:0000115	A congenital disorder of glycosylation I that is characterized by developmental delay, intellectual disability, failure to thrive, hypotonia and seizures and has_material_basis_in homozygous mutation in the STT3A gene on chromosome 11q24.	Un trastorno congénito de la glucosilación I que se caracteriza por retraso del desarrollo, discapacidad intelectual, retraso del crecimiento, hipotonía y convulsiones y tiene_su_base_material_en una mutación homocigota en el gen STT3A del cromosoma 11q24.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.604			
DOID:0080573	IAO:0000115	A congenital disorder of glycosylation I that is characterized by intrauterine growth retardation, microcephaly, failure to thrive, developmental delay, intellectual disability, hypotonia, seizures, optic nerve atrophy and respiratory difficulties and has_material_basis_in homozygous mutation in the STT3B gene on chromosome 3p23.	Un trastorno congénito de la glucosilación I que se caracteriza por retraso del crecimiento intrauterino, microcefalia, retraso del crecimiento, retraso del desarrollo, discapacidad intelectual, hipotonía, convulsiones, atrofia del nervio óptico y dificultades respiratorias y tiene_su_base_material_en una mutación homocigota en el gen STT3B del cromosoma 3p23.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6577500000000001			
DOID:0080574	IAO:0000115	A congenital disorder of glycosylation I that is characterized by neurologic abnormalities (global developmental delay in language, social skills and fine and gross motor development, intellectual disability, hypotonia, microcephaly, seizures/epilepsy), facial dysmorphism (deep set eyes, large ears, hypoplastic vermillion of upper lip, large mouth with widely spaced teeth), feeding problems often due to chewing difficulties and aversion to food with certain textures, failure to thrive, gastrointestinal abnormalities (reflux or vomiting) and strabismus and has_material_basis_in hemizygous mutation in the SSR4 gene on chromosome Xq28.	Un trastorno congénito de la glucosilación I que se caracteriza por anomalías neurológicas (retraso global del desarrollo del lenguaje, de las habilidades sociales y del desarrollo motor fino y grueso, discapacidad intelectual, hipotonía, microcefalia, convulsiones/epilepsia), dismorfismo facial (ojos hundidos, orejas grandes, bermellón hipoplásico del labio superior, boca grande con dientes muy separados), problemas de alimentación debidos a menudo a dificultades de masticación y aversión a los alimentos con determinadas texturas, retraso del crecimiento, anomalías gastrointestinales (reflujo o vómitos) y estrabismo y tiene_su_base_material_en mutación hemicigota en el gen SSR4 del cromosoma Xq28.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.57875			
DOID:0080587	IAO:0000115	A congenital myasthenic syndrome characterized by neonatal hypotonia, neonatal feeding problems, and nasal dysarthria and that has_material_basis_in homozygous or compound heterozygous mutation in the PREPL gene on chromosome 2p21.	Síndrome miasténico congénito caracterizado por hipotonía neonatal, problemas de alimentación neonatal y disartria nasal y que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen PREPL del cromosoma 2p21.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6320000000000001			
DOID:3635	IAO:0000115	A neuromuscular junction disease that is characterized by weakness and easy fatiguability resulting from a genetic defect at the junction where the nerve stimulates muscle activity that result in muscle weakness and may affect nerve cells (presynaptic), muscle cells (postsynaptic) or the space between nerve and muscle cells (synaptic).	Enfermedad de la unión neuromuscular que se caracteriza por debilidad y fácil fatigabilidad como resultado de un defecto genético en la unión donde el nervio estimula la actividad muscular que da lugar a debilidad muscular y puede afectar a las células nerviosas (presináptica), a las células musculares (postsináptica) o al espacio entre las células nerviosas y musculares (sináptica).	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.46875			
DOID:0080589	IAO:0000115	A Klippel-Feil syndrome that has_material_basis_in heterozygous mutation in the GDF6 gene on chromosome 8q22.	Un síndrome de Klippel-Feil que tiene_su_base_material_en una mutación heterocigota en el gen GDF6 en el cromosoma 8q22.	The Spanish Group (https://thespanishgroup.org/)	en	es	manually translated	0.6839999999999999			
