id	label	xrefs
"DOID:0110878"	"holoprosencephaly 5"	"MESH:C566464"
"DOID:0110879"	"holoprosencephaly 8"	"MESH:C563723"
"DOID:0110880"	"holoprosencephaly 4"	"MESH:C564180"
"DOID:0110882"	"inflammatory bowel disease 7"	"MESH:C565353"
"DOID:0110883"	"inflammatory bowel disease 17"	"MESH:C567378"
"DOID:0110884"	"inflammatory bowel disease 23"	"MESH:C567326"
"DOID:0110885"	"inflammatory bowel disease 10"	"MESH:C567021"
"DOID:0110886"	"inflammatory bowel disease 9"	"MESH:C563926"
"DOID:0110887"	"inflammatory bowel disease 12"	"MESH:C567388"
"DOID:0110888"	"inflammatory bowel disease 18"	"MESH:C567377"
"DOID:0110889"	"inflammatory bowel disease 5"	"MESH:C565234"
"DOID:0110890"	"inflammatory bowel disease 19"	"MESH:C567372"
"DOID:0110891"	"inflammatory bowel disease 3"	"MESH:C565764"
"DOID:0110893"	"inflammatory bowel disease 13"	"MESH:C567384"
"DOID:0110894"	"inflammatory bowel disease 11"	"MESH:C567154"
"DOID:0110895"	"inflammatory bowel disease 14"	"MESH:C567383"
"DOID:0110896"	"inflammatory bowel disease 16"	"MESH:C567380"
"DOID:0110897"	"inflammatory bowel disease 15"	"MESH:C567381"
"DOID:0110898"	"inflammatory bowel disease 20"	"MESH:C567361"
"DOID:0110900"	"inflammatory bowel disease 2"	"MESH:C563310"
"DOID:0110901"	"inflammatory bowel disease 26"	"MESH:C567217"
"DOID:0110902"	"inflammatory bowel disease 27"	"MESH:C567559"
"DOID:0110903"	"inflammatory bowel disease 4"	"MESH:C564680"
"DOID:0110904"	"inflammatory bowel disease 8"	"MESH:C564682"
"DOID:0110905"	"inflammatory bowel disease 22"	"MESH:C567327"
"DOID:0110906"	"inflammatory bowel disease 21"	"MESH:C567338"
"DOID:0110907"	"inflammatory bowel disease 6"	"MESH:C564681"
"DOID:0110908"	"inflammatory bowel disease 24"	"MESH:C567252"
"DOID:0110926"	"nemaline myopathy 1"	"MESH:C538348"
"DOID:0110928"	"nemaline myopathy 2"	"MESH:C538349"
"DOID:0110932"	"nemaline myopathy 4"	"MESH:C538351"
"DOID:0110934"	"nemaline myopathy 7"	"MESH:C565198"
"DOID:0110935"	"nemaline myopathy 6"	"MESH:C538398"
"DOID:0110936"	"nemaline myopathy 5A"	"MESH:C538397"
"DOID:0110937"	"autosomal dominant osteopetrosis 1"	"MESH:C536056"
"DOID:0110938"	"autosomal dominant osteopetrosis 2"	"MESH:D010022"
"DOID:0110947"	"Waardenburg syndrome type 2B"	"MESH:C536465"
"DOID:0110948"	"Waardenburg syndrome type 1"	"MESH:D014849"
"DOID:0110950"	"Waardenburg syndrome type 2A"	"MESH:C536464"
"DOID:0110964"	"brachydactyly type A1"	"MESH:C537088"
"DOID:0110965"	"brachydactyly type A2"	"MESH:C537089"
"DOID:0110966"	"brachydactyly type A3"	"MESH:C537090"
"DOID:0110968"	"brachydactyly type A6"	"MESH:C537092"
"DOID:0110970"	"brachydactyly type C"	"MESH:C537093"
"DOID:0110973"	"Mononen-Karnes-Senac syndrome"	"MESH:C535914"
"DOID:0110981"	"Joubert syndrome 10"	"MESH:C567582"
"DOID:0110988"	"Joubert syndrome 2"	"MESH:C536294"
"DOID:0110998"	"Joubert syndrome 3"	"MESH:C536295"
"DOID:0110999"	"Joubert syndrome 4"	"MESH:C536296"
"DOID:0111000"	"Joubert syndrome 5"	"MESH:C537688"
"DOID:0111001"	"Joubert syndrome 6"	"MESH:C537689"
"DOID:0111002"	"Joubert syndrome 7"	"MESH:C566916"
"DOID:0111003"	"Joubert syndrome 8"	"MESH:C567358"
"DOID:0111004"	"Joubert syndrome 9"	"MESH:C567364"
"DOID:0111009"	"cone-rod dystrophy 1"	"MESH:C563469"
"DOID:0111010"	"cone-rod dystrophy 5"	"MESH:C563415"
"DOID:0111012"	"cone-rod dystrophy 7"	"MESH:C566350"
"DOID:0111013"	"cone-rod dystrophy 3"	"MESH:C565827"
"DOID:0111014"	"cone-rod dystrophy 8"	"MESH:C565322"
"DOID:0111016"	"cone-rod dystrophy 13"	"MESH:C567698"
"DOID:0111017"	"cone-rod dystrophy 10"	"MESH:C564597"
"DOID:0111018"	"cone-rod dystrophy 11"	"MESH:C563671"
"DOID:0111019"	"cone-rod dystrophy 12"	"MESH:C567206"
"DOID:0111028"	"hemochromatosis type 4"	"MESH:C537249"
"DOID:0111030"	"hemochromatosis type 3"	"MESH:C537248"
"DOID:0111034"	"hemochromatosis type 2"	"MESH:C537247"
"DOID:0111041"	"glycogen storage disease IXb"	"MESH:C563008"
"DOID:0111043"	"glycogen storage disease IXc"	"MESH:C567809"
"DOID:0111044"	"gray platelet syndrome"	"MESH:D055652"
"DOID:0111049"	"platelet-type bleeding disorder 17"	"MESH:D055652"
"DOID:0111050"	"Quebec platelet disorder"	"MESH:C536260"
"DOID:0111052"	"Scott syndrome"	"MESH:C563120"
"DOID:0111054"	"von Willebrand's disease 3"	"MESH:D056729"
"DOID:0111060"	"Ambras type hypertrichosis universalis congenita"	"MESH:C536605"
"DOID:0111065"	"autosomal recessive distal hereditary motor neuronopathy 2"	"MESH:C535715"
"DOID:0111068"	"congenital bile acid synthesis defect 4"	"MESH:C535444"
"DOID:0111069"	"congenital bile acid synthesis defect 2"	"MESH:C535443"
"DOID:0111070"	"congenital bile acid synthesis defect 3"	"MESH:C566340"
"DOID:0111071"	"congenital bile acid synthesis defect 1"	"MESH:C535442"
"DOID:0111072"	"myostatin-related muscle hypertrophy"	"MESH:C536106"
"DOID:0111075"	"progressive familial heart block type II"	"MESH:C564202"
"DOID:0111076"	"progressive familial heart block type IB"	"MESH:C567037"
"DOID:0111077"	"congenital nonspherocytic hemolytic anemia 2"	"MESH:C564858"
"DOID:0111078"	"tibial muscular dystrophy"	"MESH:D049310"
"DOID:0111079"	"birdshot chorioretinopathy"	"MESH:D000080365"
"DOID:0111103"	"maturity-onset diabetes of the young type 4"	"MESH:C563451"
"DOID:0111113"	"nephronophthisis 2"	"MESH:C566582"
"DOID:0111114"	"nephronophthisis 3"	"MESH:C565780"
"DOID:0111115"	"nephronophthisis 4"	"MESH:C564640"
"DOID:0111116"	"nephronophthisis 7"	"MESH:C566930"
"DOID:0111129"	"focal segmental glomerulosclerosis 2"	"MESH:C565831"
"DOID:0111130"	"focal segmental glomerulosclerosis 5"	"MESH:C567687"
"DOID:0111139"	"mitochondrial complex III deficiency"	"MESH:C565128"
"DOID:0111144"	"preterm premature rupture of the membranes"	"MESH:C563032"
"DOID:0111147"	"angioimmunoblastic T-cell lymphoma"	"MESH:D007119"
"DOID:0111148"	"isolated ectopia lentis"	"MESH:D004479, MESH:C536184"
"DOID:0111151"	"Prinzmetal angina"	"MESH:D000788"
"DOID:0111152"	"multicentric Castleman disease"	"MESH:C537372"
"DOID:0111154"	"postural orthostatic tachycardia syndrome"	"MESH:D054972"
"DOID:0111157"	"Castleman disease"	"MESH:C536362, MESH:D005871"
"DOID:0111158"	"SADDAN"	"MESH:D000130"
"DOID:0111160"	"camptodactyly-tall stature-scoliosis-hearing loss syndrome"	"MESH:C537975"
"DOID:0111162"	"epidermal nevus"	"MESH:C580062"
"DOID:0111163"	"molybdenum cofactor deficiency type B"	"MESH:C565373"
"DOID:0111164"	"molybdenum cofactor deficiency type A"	"MESH:C565372"
"DOID:0111165"	"molybdenum cofactor deficiency"	"MESH:C535811"
"DOID:0111166"	"molybdenum cofactor deficiency type C"	"MESH:C565374"
"DOID:0111168"	"sepiapterin reductase deficiency"	"MESH:C562657"
"DOID:0111169"	"subcortical band heterotopia"	"MESH:D054221"
"DOID:0111180"	"French Canadian Leigh disease"	"MESH:C537004"
"DOID:0111196"	"X-linked distal spinal muscular atrophy 3"	"MESH:C564506"
"DOID:0111200"	"autosomal dominant distal hereditary motor neuronopathy 1"	"MESH:C566675"
"DOID:0111203"	"autosomal dominant distal hereditary motor neuronopathy 5"	"MESH:C563443"
"DOID:0111206"	"autosomal dominant distal hereditary motor neuronopathy 2"	"MESH:C580044"
"DOID:0111211"	"autosomal recessive distal hereditary motor neuronopathy 3"	"MESH:C564626"
"DOID:0111213"	"autosomal recessive distal hereditary motor neuronopathy 4"	"MESH:C567023"
"DOID:0111217"	"autosomal dominant centronuclear myopathy"	"MESH:D020914"
"DOID:0111218"	"Friedreich ataxia 1"	"MESH:C565561"
"DOID:0111219"	"Friedreich ataxia 2"	"MESH:C566594"
"DOID:0111220"	"centronuclear myopathy 2"	"MESH:C562934"
"DOID:0111225"	"centronuclear myopathy X-linked"	"MESH:D020914"
"DOID:0111227"	"frontotemporal dementia and/or amyotrophic lateral sclerosis 7"	"MESH:C579991"
"DOID:0111228"	"Sveinsson chorioretinal atrophy"	"MESH:C566236"
"DOID:0111243"	"acromicric dysplasia"	"MESH:C535662"
"DOID:0111244"	"palmoplantar keratoderma and congenital alopecia 1"	"MESH:C537050"
"DOID:0111245"	"palmoplantar keratoderma and congenital alopecia 2"	"MESH:C535336"
"DOID:0111246"	"amyotrophic lateral sclerosis-parkinsonism/dementia complex 1"	"MESH:D000690"
"DOID:0111247"	"hypertension and brachydactyly syndrome"	"MESH:C537095"
"DOID:0111248"	"cerebrocostomandibular syndrome"	"MESH:C562538"
"DOID:0111249"	"uveal coloboma-cleft lip and palate-intellectual disability"	"MESH:C535971"
"DOID:0111252"	"vestibular schwannomatosis"	"MESH:D016518"
"DOID:0111253"	"neurofibromatosis 1"	"MESH:D009456"
"DOID:0111254"	"glutaric acidemia I"	"MESH:C536833"
"DOID:0111255"	"McKusick-Kaufman syndrome"	"MESH:C538159"
"DOID:0111256"	"hyperferritinemia-cataract syndrome"	"MESH:C538137"
"DOID:0111257"	"gamma-glutamyl transpeptidase deficiency"	"MESH:C536836"
"DOID:0111258"	"pentosuria"	"MESH:C536652"
"DOID:0111259"	"postaxial acrofacial dysostosis"	"MESH:C537680"
"DOID:0111260"	"phosphoribosylpyrophosphate synthetase superactivity"	"MESH:C567064"
"DOID:0111261"	"fumarase deficiency"	"MESH:C538191"
"DOID:0111263"	"combined malonic and methylmalonic acidemia"	"MESH:C580002"
"DOID:0111265"	"Boucher-Neuhauser syndrome"	"MESH:C565850"
"DOID:0111266"	"geroderma osteodysplasticum"	"MESH:C537799"
"DOID:0111270"	"isolated sulfite oxidase deficiency"	"MESH:C538141"
"DOID:0111271"	"Oliver-McFarlane syndrome"	"MESH:C536554"
"DOID:0111272"	"occipital horn syndrome"	"MESH:C537860"
"DOID:0111273"	"NARP syndrome"	"MESH:C537396"
"DOID:0111274"	"CODAS syndrome"	"MESH:C536434"
"DOID:0111276"	"sensory ataxic neuropathy, dysarthria, and ophthalmoparesis"	"MESH:C537583"
"DOID:0111277"	"mitochondrial trifunctional protein deficiency"	"MESH:C566945"
"DOID:0111295"	"generalized epilepsy with febrile seizures plus 7"	"MESH:C567827"
"DOID:0111329"	"pyridoxamine 5'-phosphate oxidase deficiency"	"MESH:C566449"
"DOID:0111330"	"combined saposin deficiency"	"MESH:C567125"
"DOID:0111336"	"craniofacial-deafness-hand syndrome"	"MESH:C536453"
"DOID:0111337"	"Jackson-Weiss syndrome"	"MESH:C537559"
"DOID:0111339"	"Vohwinkel syndrome"	"MESH:C536457"
"DOID:0111341"	"primary failure of tooth eruption"	"MESH:C565114"
"DOID:0111342"	"dermatopathia pigmentosa reticularis"	"MESH:C535374"
"DOID:0111343"	"lateral meningocele syndrome"	"MESH:C537878"
"DOID:0111345"	"transient bullous dermolysis of the newborn"	"MESH:C536979"
"DOID:0111346"	"epidermolysis bullosa simplex with mottled pigmentation"	"MESH:C535959"
"DOID:0111347"	"epidermolysis bullosa with congenital localized absence of skin and deformity of nails"	"MESH:C562638"
"DOID:0111348"	"multiple epiphyseal dysplasia with myopia and deafness"	"MESH:C565046"
"DOID:0111349"	"hereditary desmoid disease"	"MESH:C535944"
"DOID:0111350"	"Laurin-Sandrow syndrome"	"MESH:C535689"
"DOID:0111355"	"hydrolethalus syndrome 1"	"MESH:C565504"
"DOID:0111358"	"Floating-Harbor syndrome"	"MESH:C537062"
"DOID:0111359"	"large congenital melanocytic nevus"	"MESH:C536819"
"DOID:0111361"	"hypotrichosis-lymphedema-telangiectasia syndrome"	"MESH:C564327"
"DOID:0111362"	"hawkinsinuria"	"MESH:C535845"
"DOID:0111367"	"Beukes hip dysplasia"	"MESH:C564185"
"DOID:0111369"	"hyperalphalipoproteinemia 1"	"MESH:C564591"
"DOID:0111370"	"apolipoprotein C-III deficiency"	"MESH:C566270"
"DOID:0111374"	"selective pituitary thyroid hormone resistance"	"MESH:C564154"
"DOID:0111375"	"fetal akinesia deformation sequence syndrome"	"MESH:C536647"
"DOID:0111381"	"IVIC syndrome"	"MESH:C535544"
"DOID:0111382"	"ischiocoxopodopatellar syndrome"	"MESH:C535540, MESH:C536307"
"DOID:0111383"	"autosomal dominant keratitis"	"MESH:C537022"
"DOID:0111389"	"mucopolysaccharidosis Ih/s"	"MESH:D008059"
"DOID:0111390"	"mucopolysaccharidosis Ih"	"MESH:D008059"
"DOID:0111391"	"mucopolysaccharidosis IVA"	"MESH:D009085"
"DOID:0111392"	"mucopolysaccharidosis type IVB"	"MESH:D009085"
"DOID:0111393"	"mucopolysaccharidosis type IIIC"	"MESH:D009084"
"DOID:0111394"	"mucopolysaccharidosis type IIIB"	"MESH:D009084"
"DOID:0111395"	"mucopolysaccharidosis type IIIA"	"MESH:D009084"
"DOID:0111397"	"congenital dyserythropoietic anemia type Ib"	"MESH:D000742"
"DOID:0111401"	"congenital dyserythropoietic anemia type II"	"MESH:D000742"
"DOID:0111402"	"mucopolysaccharidosis type IIID"	"MESH:D009084"
"DOID:0111404"	"Jalili syndrome"	"MESH:C000596385"
"DOID:0111408"	"exudative vitreoretinopathy 5"	"MESH:C567648"
"DOID:0111409"	"exudative vitreoretinopathy 3"	"MESH:C565297"
"DOID:0111411"	"exudative vitreoretinopathy 4"	"MESH:C566619"
"DOID:0111412"	"exudative vitreoretinopathy 1"	"MESH:C536382"
"DOID:0111414"	"trichohepatoenteric syndrome"	"MESH:C565627"
"DOID:0111418"	"familial apolipoprotein C-II deficiency"	"MESH:D008072"
"DOID:0111433"	"optic atrophy 3"	"MESH:C537128"
"DOID:0111435"	"optic atrophy 6"	"MESH:C537127"
"DOID:0111437"	"optic atrophy 7"	"MESH:C567833"
"DOID:0111438"	"optic atrophy 5"	"MESH:C537126"
"DOID:0111440"	"optic atrophy 4"	"MESH:C565343"
"DOID:0111444"	"progressive myoclonus epilepsy 4"	"MESH:D020191"
"DOID:0111446"	"progressive myoclonus epilepsy 3"	"MESH:C567095"
"DOID:0111454"	"SHORT syndrome"	"MESH:C537327"
"DOID:0111455"	"GRACILE syndrome"	"MESH:C537934"
"DOID:0111456"	"Kaufman oculocerebrofacial syndrome"	"MESH:C537013"
"DOID:0111458"	"galactose epimerase deficiency"	"MESH:D005693"
"DOID:0111459"	"classic galactosemia"	"MESH:D005693"
"DOID:0111473"	"combined oxidative phosphorylation deficiency 5"	"MESH:C567126"
"DOID:0111474"	"combined oxidative phosphorylation deficiency 1"	"MESH:C563797"
"DOID:0111483"	"combined oxidative phosphorylation deficiency 2"	"MESH:C566468"
"DOID:0111486"	"combined oxidative phosphorylation deficiency 3"	"MESH:C566467"
"DOID:0111494"	"combined oxidative phosphorylation deficiency 4"	"MESH:C565690"
"DOID:0111504"	"Li-Fraumeni syndrome 2"	"MESH:C563755"
"DOID:0111505"	"palmoplantar keratoderma-deafness syndrome"	"MESH:C536152"
"DOID:0111506"	"palmoplantar keratoderma-esophageal carcinoma syndrome"	"MESH:C536164"
"DOID:0111507"	"Lenz-Majewski hyperostotic dwarfism"	"MESH:C537115"
"DOID:0111508"	"Torrance type platyspondylic dysplasia"	"MESH:C563627"
"DOID:0111509"	"lymphedema-distichiasis syndrome"	"MESH:C537710"
"DOID:0111510"	"Marshall syndrome"	"MESH:C536025"
"DOID:0111511"	"melanoma and neural system tumor syndrome"	"MESH:C536149"
"DOID:0111512"	"metachondromatosis"	"MESH:C562938"
"DOID:0111514"	"metatropic dysplasia"	"MESH:C537356"
"DOID:0111526"	"Mullerian aplasia and hyperandrogenism"	"MESH:C567186"
"DOID:0111527"	"spinal muscular atrophy with progressive myoclonic epilepsy"	"MESH:C537563"
"DOID:0111528"	"Naegeli-Franceschetti-Jadassohn syndrome"	"MESH:C538331"
"DOID:0111529"	"familial multiple nevi flammei"	"MESH:C535816"
"DOID:0111531"	"bilateral optic nerve hypoplasia"	"MESH:D000080344"
"DOID:0111532"	"osteoglophonic dysplasia"	"MESH:C536050"
"DOID:0111533"	"gnathodiaphyseal dysplasia"	"MESH:C536039"
"DOID:0111534"	"multicentric carpotarsal osteolysis syndrome"	"MESH:C567171"
"DOID:0111535"	"progressive osseous heteroplasia"	"MESH:C562735"
"DOID:0111536"	"Buschke-Ollendorff syndrome"	"MESH:C537415"
"DOID:0111537"	"paroxysmal extreme pain disorder"	"MESH:C563475"
"DOID:0111538"	"paramyotonia congenita of Von Eulenburg"	"MESH:D020967"
"DOID:0111539"	"parastremmatic dwarfism"	"MESH:C537172"
"DOID:0111540"	"prolidase deficiency"	"MESH:D056732"
"DOID:0111541"	"pigmented paravenous chorioretinal atrophy"	"MESH:C566801"
"DOID:0111542"	"familial expansile osteolysis"	"MESH:C536335"
"DOID:0111544"	"Guttmacher syndrome"	"MESH:C538278"
"DOID:0111545"	"familial male-limited precocious puberty"	"MESH:C536961, MESH:D011629"
"DOID:0111546"	"Currarino syndrome"	"MESH:C536221"
"DOID:0111548"	"ring dermoid of cornea"	"MESH:C535684"
"DOID:0111549"	"aplasia of lacrimal and salivary glands"	"MESH:C562407"
"DOID:0111550"	"scalp-ear-nipple syndrome"	"MESH:C536623"
"DOID:0111551"	"neurogenic scapuloperoneal syndrome Kaeser type"	"MESH:C566695"
"DOID:0111552"	"scapuloperoneal spinal muscular atrophy"	"MESH:D009134"
"DOID:0111554"	"spondylometaphyseal dysplasia Kozlowski type"	"MESH:C535797"
"DOID:0111556"	"steatocystoma multiplex"	"MESH:D062685"
"DOID:0111561"	"stiff skin syndrome"	"MESH:C566112"
"DOID:0111563"	"Sturge-Weber syndrome"	"MESH:D013341"
"DOID:0111564"	"hypoplastic or aplastic tibia with polydactyly"	"MESH:C535564"
"DOID:0111565"	"trichodontoosseous syndrome"	"MESH:C536549"
"DOID:0111567"	"retinal vasculopathy with cerebral leukodystrophy"	"MESH:C566007"
"DOID:0111568"	"congenital vertical talus"	"MESH:D005413"
"DOID:0111569"	"autosomal dominant vitreoretinochoroidopathy"	"MESH:C536352"
"DOID:0111570"	"snowflake vitreoretinal degeneration"	"MESH:C536677"
"DOID:0111571"	"Weyers acrofacial dysostosis"	"MESH:C536695"
"DOID:0111575"	"dehydrated hereditary stomatocytosis"	"MESH:C536764"
"DOID:0111578"	"Gillespie syndrome"	"MESH:C536370"
"DOID:0111579"	"asthma, nasal polyps, and aspirin intolerance"	"MESH:C565935"
"DOID:0111580"	"Behr syndrome"	"MESH:C537669"
"DOID:0111581"	"C syndrome"	"MESH:C537418"
"DOID:0111583"	"carboxypeptidase N deficiency"	"MESH:C562876"
"DOID:0111584"	"dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome"	"MESH:C535580, MESH:C535703"
"DOID:0111585"	"carnitine-acylcarnitine translocase deficiency"	"MESH:C562812"
"DOID:0111586"	"Martsolf syndrome"	"MESH:C536028"
"DOID:0111587"	"Gordon Holmes syndrome"	"MESH:C565870"
"DOID:0111588"	"Greenberg dysplasia"	"MESH:C535858"
"DOID:0111589"	"COACH syndrome"	"MESH:C536430"
"DOID:0111590"	"Cohen syndrome"	"MESH:C536438"
"DOID:0111591"	"congenital heart defects, hamartomas of tongue, and polysyndactyly"	"MESH:C535849"
"DOID:0111592"	"plasminogen deficiency type I"	"MESH:C580017, MESH:C566897"
"DOID:0111593"	"distal arthrogryposis type 10"	"MESH:C566069"
"DOID:0111595"	"congenital contractural arachnodactyly"	"MESH:C536211"
"DOID:0111596"	"distal arthrogryposis type 1"	"MESH:C565097"
"DOID:0111597"	"distal arthrogryposis type 1A"	"MESH:C535378"
"DOID:0111599"	"distal arthrogryposis type 2B"	"MESH:C538400"
"DOID:0111603"	"distal arthrogryposis type 7"	"MESH:C535857"
"DOID:0111604"	"Freeman-Sheldon syndrome"	"MESH:C535483"
"DOID:0111607"	"distal arthrogryposis type 3"	"MESH:C537288"
"DOID:0111608"	"distal arthrogryposis type 5"	"MESH:C537737"
"DOID:0111609"	"distal arthrogryposis type 6"	"MESH:C535386"
"DOID:0111610"	"distal arthrogryposis type 4"	"MESH:C563791"
"DOID:0111611"	"autosomal recessive spinocerebellar ataxia 4"	"MESH:C537310"
"DOID:0111612"	"autosomal recessive spinocerebellar ataxia 3"	"MESH:C537309"
"DOID:0111617"	"autosomal recessive spinocerebellar ataxia 6"	"MESH:C537312"
"DOID:0111618"	"autosomal recessive spinocerebellar ataxia 8"	"MESH:C565188"
"DOID:0111620"	"corneal dystrophy-perceptive deafness syndrome"	"MESH:C535473"
"DOID:0111621"	"Temtamy syndrome"	"MESH:C536959"
"DOID:0111625"	"ventriculomegaly - cystic kidney disease"	"MESH:C565657"
"DOID:0111626"	"D-glyceric aciduria"	"MESH:C535767"
"DOID:0111627"	"DOORS syndrome"	"MESH:C538204"
"DOID:0111629"	"dihydropyrimidinase deficiency"	"MESH:C562815"
"DOID:0111633"	"congenital sucrase-isomaltase deficiency"	"MESH:C538139"
"DOID:0111646"	"congenital lactase deficiency"	"MESH:C562600"
"DOID:0111647"	"Schopf-Schulz-Passarge syndrome"	"MESH:C565607"
"DOID:0111648"	"ectopia lentis with ectopia of pupil"	"MESH:C563268"
"DOID:0111655"	"pure hair and nail ectodermal dysplasia"	"MESH:C566592"
"DOID:0111664"	"ectodermal dysplasia 1"	"MESH:D053358"
"DOID:0111666"	"proliferative vasculopathy and hydranencephaly-hydrocephaly syndrome"	"MESH:C565593"
"DOID:0111667"	"enterokinase deficiency"	"MESH:C562649"
"DOID:0111668"	"Kohlschutter-Tonz syndrome"	"MESH:C537213"
"DOID:0111669"	"hyaline fibromatosis syndrome"	"MESH:D057770"
"DOID:0111670"	"primary hyperoxaluria type 1"	"MESH:C536414"
"DOID:0111671"	"primary hyperoxaluria type 2"	"MESH:C536415"
"DOID:0111676"	"high molecular weight kininogen deficiency"	"MESH:C537060"
"DOID:0111677"	"familial benign fleck retina"	"MESH:C565564"
"DOID:0111678"	"hereditary folate malabsorption"	"MESH:C562799"
"DOID:0111679"	"glutamate formiminotransferase deficiency"	"MESH:C537425"
"DOID:0111680"	"essential fructosuria"	"MESH:C538068"
"DOID:0111681"	"congenital nonspherocytic hemolytic anemia 7"	"MESH:C565557"
"DOID:0111683"	"neurofibromatosis-Noonan syndrome"	"MESH:C537393"
"DOID:0111687"	"Potocki-Shaffer syndrome"	"MESH:C538356"
"DOID:0111688"	"Ayme-Gripp syndrome"	"MESH:C563390"
"DOID:0111697"	"cleft palate, cardiac defects, and intellectual disability"	"MESH:C563414"
"DOID:0111698"	"proprotein convertase 1/3 deficiency"	"MESH:C563423"
"DOID:0111699"	"Van den Ende-Gupta syndrome"	"MESH:C535909"
"DOID:0111701"	"long QT syndrome 4"	"MESH:C563428"
"DOID:0111702"	"loose anagen hair syndrome"	"MESH:D058247"
"DOID:0111703"	"familial hypertryptophanemia"	"MESH:C563467"
"DOID:0111704"	"chromosome 2q37 deletion syndrome"	"MESH:C538317"
"DOID:0111705"	"oculoectodermal syndrome"	"MESH:C563969"
"DOID:0111707"	"Bothnian type palmoplantar keratoderma"	"MESH:C536173"
"DOID:0111708"	"focal nonepidermolytic palmoplantar keratoderma"	"MESH:C538682"
"DOID:0111717"	"isolated cryptophthalmia"	"MESH:C565138"
"DOID:0111721"	"amelogenesis imperfecta type 3"	"MESH:C562880"
"DOID:0111723"	"Jacobsen Syndrome"	"MESH:D054868"
"DOID:0111732"	"Eiken syndrome"	"MESH:C564010"
"DOID:0111760"	"46,XX sex reversal"	"MESH:D058531"
"DOID:0111765"	"X-linked cardiac valvular dysplasia"	"MESH:C536197"
"DOID:0111767"	"X-linked thrombocytopenia with beta-thalassemia"	"MESH:C564050"
"DOID:0111768"	"X-linked properdin deficiency"	"MESH:C537241"
"DOID:0111771"	"46,XY sex reversal 4"	"MESH:C567887"
"DOID:0111776"	"46,XY sex reversal 5"	"MESH:C567766"
"DOID:0111780"	"TARP syndrome"	"MESH:C536942"
"DOID:0111783"	"otopalatodigital syndrome type 1"	"MESH:C536065"
"DOID:0111784"	"otopalatodigital syndrome type 2"	"MESH:C538089"
"DOID:0111785"	"frontometaphyseal dysplasia"	"MESH:C538064"
"DOID:0111788"	"Melnick-Needles syndrome"	"MESH:D010009"
"DOID:0111789"	"Frank-Ter Haar syndrome"	"MESH:C537274"
"DOID:0111801"	"syndromic microphthalmia 3"	"MESH:C565948"
"DOID:0111803"	"syndromic microphthalmia 8"	"MESH:C537686"
"DOID:0111805"	"syndromic microphthalmia 6"	"MESH:C566440"
"DOID:0111806"	"syndromic microphthalmia 5"	"MESH:C566441"
"DOID:0111807"	"syndromic microphthalmia 9"	"MESH:C537768"
"DOID:0111808"	"linear skin defects with multiple congenital anomalies 1"	"MESH:C537466"
"DOID:0111809"	"syndromic microphthalmia 2"	"MESH:C537465"
"DOID:0111813"	"syndactyly type 8"	"MESH:C564100"
"DOID:0111817"	"syndactyly type 3"	"MESH:C538154"
"DOID:0111818"	"syndactyly type 4"	"MESH:C566092"
"DOID:0111819"	"syndactyly type 5"	"MESH:C538155"
"DOID:0111820"	"zygodactyly 1"	"MESH:C565223"
"DOID:0111821"	"ichthyosis follicularis-alopecia-photophobia syndrome 1"	"MESH:C536085"
"DOID:0111822"	"CHILD syndrome"	"MESH:C562515"
"DOID:0111826"	"Abruzzo-Erickson syndrome"	"MESH:C535559"
"DOID:0111827"	"X-linked spinal muscular atrophy 2"	"MESH:C535380"
"DOID:0111831"	"X-linked spinocerebellar ataxia 3"	"MESH:C537315"
"DOID:0111832"	"X-linked spinocerebellar ataxia 4"	"MESH:C537316"
"DOID:0111833"	"X-linked spinocerebellar ataxia 5"	"MESH:C567478"
"DOID:0111834"	"X-linked reticulate pigmentary disorder"	"MESH:C564461"
"DOID:0111842"	"Keipert syndrome"	"MESH:C538337"
"DOID:0111860"	"AMME complex"	"MESH:C564570"
"DOID:0111866"	"trichothiodystrophy"	"MESH:D054463"
"DOID:0111868"	"nonphotosensitive trichothiodystrophy 5"	"MESH:D054463"
"DOID:0111874"	"Sabinas brittle hair syndrome"	"MESH:C536320"
"DOID:0111878"	"Diamond-Blackfan anemia 7"	"MESH:C567254"
"DOID:0111879"	"Diamond-Blackfan anemia 6"	"MESH:C538442"
"DOID:0111881"	"Diamond-Blackfan anemia 8"	"MESH:C567253"
"DOID:0111883"	"Diamond-Blackfan anemia 5"	"MESH:C567280"
"DOID:0111884"	"Diamond-Blackfan anemia 9"	"MESH:C567650"
"DOID:0111885"	"Diamond-Blackfan anemia 2"	"MESH:C536130"
"DOID:0111887"	"Diamond-blackfan anemia 3"	"MESH:C536355"
"DOID:0111888"	"Diamond-Blackfan anemia 10"	"MESH:C567649"
"DOID:0111890"	"Diamond-Blackfan anemia 4"	"MESH:C567281"
"DOID:0111895"	"Diamond-Blackfan anemia 1"	"MESH:C567302"
"DOID:0111899"	"X-linked thrombophilia due to factor IX defect"	"MESH:C567581"
"DOID:0111901"	"heparin cofactor II deficiency"	"MESH:C562865"
"DOID:0111902"	"thrombophilia due to activated protein C resistance"	"MESH:C566056"
"DOID:0111904"	"autosomal recessive thrombophilia due to protein C deficiency"	"MESH:C567353"
"DOID:0111906"	"thrombophilia due to decreased release of PLAT"	"MESH:C567341"
