id	label	xrefs
"DOID:0070176"	"spermatogenic failure 4"	"MIM:270960"
"DOID:0070177"	"spermatogenic failure 22"	"MIM:617706"
"DOID:0070178"	"spermatogenic failure 10"	"MIM:614822"
"DOID:0070179"	"spermatogenic failure 14"	"MIM:615842"
"DOID:0070180"	"spermatogenic failure 11"	"MIM:615081"
"DOID:0070181"	"spermatogenic failure 23"	"MIM:617707"
"DOID:0070182"	"spermatogenic failure 13"	"MIM:615841"
"DOID:0070183"	"spermatogenic failure 5"	"MIM:243060"
"DOID:0070184"	"spermatogenic failure 16"	"MIM:617187"
"DOID:0070185"	"X-linked spermatogenic failure 2"	"MIM:309120"
"DOID:0070186"	"Y-linked spermatogenic failure 1"	"MIM:400042"
"DOID:0070187"	"Y-linked spermatogenic failure 2"	"MIM:415000"
"DOID:0070188"	"spermatogenic failure 1"	"MIM:258150"
"DOID:0070189"	"X-linked spermatogenic failure 1"	"MIM:305700"
"DOID:0070191"	"autosomal recessive chronic granulomatous disease 2"	"MIM:233710"
"DOID:0070192"	"autosomal recessive chronic granulomatous disease 1"	"MIM:233700"
"DOID:0070193"	"autosomal recessive chronic granulomatous disease 4"	"MIM:233690"
"DOID:0070194"	"autosomal recessive chronic granulomatous disease 3"	"MIM:613960"
"DOID:0070195"	"X-linked chronic granulomatous disease"	"MIM:306400"
"DOID:0070196"	"infantile-onset distal myopathy"	"MIM:160300"
"DOID:0070197"	"distal myopathy 1"	"MIM:160500"
"DOID:0070198"	"Miyoshi muscular dystrophy"	"MIM:PS254130"
"DOID:0070199"	"Miyoshi muscular dystrophy 1"	"MIM:254130"
"DOID:0070200"	"Miyoshi muscular dystrophy 2"	"MIM:613318"
"DOID:0070201"	"Miyoshi muscular dystrophy 3"	"MIM:613319"
"DOID:0070202"	"familial partial lipodystrophy type 2"	"MIM:151660"
"DOID:0070203"	"familial partial lipodystrophy type 5"	"MIM:615238"
"DOID:0070204"	"familial partial lipodystrophy type 3"	"MIM:604367"
"DOID:0070205"	"familial partial lipodystrophy type 4"	"MIM:613877"
"DOID:0070206"	"familial partial lipodystrophy type 6"	"MIM:615980"
"DOID:0070207"	"familial partial lipodystrophy type 1"	"MIM:608600"
"DOID:0070208"	"hereditary lymphedema IC"	"MIM:613480"
"DOID:0070209"	"hereditary lymphedema ID"	"MIM:615907"
"DOID:0070210"	"hereditary lymphedema IA"	"MIM:153100"
"DOID:0070211"	"hereditary lymphedema IB"	"MIM:611944"
"DOID:0070213"	"hereditary lymphedema II"	"MIM:153200"
"DOID:0070214"	"familial hyperinsulinemic hypoglycemia 7"	"MIM:610021"
"DOID:0070215"	"familial hyperinsulinemic hypoglycemia 4"	"MIM:609975"
"DOID:0070216"	"familial hyperinsulinemic hypoglycemia 3"	"MIM:602485"
"DOID:0070217"	"familial hyperinsulinemic hypoglycemia 6"	"MIM:606762"
"DOID:0070218"	"familial hyperinsulinemic hypoglycemia 2"	"MIM:601820"
"DOID:0070219"	"familial hyperinsulinemic hypoglycemia 1"	"MIM:256450"
"DOID:0070220"	"familial hyperinsulinemic hypoglycemia 5"	"MIM:609968"
"DOID:0070221"	"progressive familial intrahepatic cholestasis"	"MIM:PS211600"
"DOID:0070222"	"progressive familial intrahepatic cholestasis 2"	"MIM:601847"
"DOID:0070223"	"progressive familial intrahepatic cholestasis 3"	"MIM:602347"
"DOID:0070224"	"progressive familial intrahepatic cholestasis 4"	"MIM:615878"
"DOID:0070225"	"progressive familial intrahepatic cholestasis 5"	"MIM:617049"
"DOID:0070226"	"progressive familial intrahepatic cholestasis 1"	"MIM:211600"
"DOID:0070228"	"intrahepatic cholestasis of pregnancy 1"	"MIM:147480"
"DOID:0070229"	"intrahepatic cholestasis of pregnancy 3"	"MIM:614972"
"DOID:0070230"	"benign recurrent intrahepatic cholestasis"	"MIM:PS243300"
"DOID:0070231"	"benign recurrent intrahepatic cholestasis 1"	"MIM:243300"
"DOID:0070232"	"benign recurrent intrahepatic cholestasis 2"	"MIM:605479"
"DOID:0070233"	"Loeys-Dietz syndrome 4"	"MIM:614816"
"DOID:0070234"	"Loeys-Dietz syndrome 2"	"MIM:610168"
"DOID:0070235"	"Loeys-Dietz syndrome 1"	"MIM:609192"
"DOID:0070236"	"Loeys-Dietz syndrome 5"	"MIM:615582"
"DOID:0070237"	"Loeys-Dietz syndrome 3"	"MIM:613795"
"DOID:0070238"	"primary coenzyme Q10 deficiency 1"	"MIM:607426"
"DOID:0070239"	"primary coenzyme Q10 deficiency 2"	"MIM:614651"
"DOID:0070240"	"primary coenzyme Q10 deficiency 3"	"MIM:614652"
"DOID:0070241"	"primary coenzyme Q10 deficiency 4"	"MIM:612016"
"DOID:0070242"	"primary coenzyme Q10 deficiency 5"	"MIM:614654"
"DOID:0070243"	"primary coenzyme Q10 deficiency 6"	"MIM:614650"
"DOID:0070244"	"primary coenzyme Q10 deficiency 7"	"MIM:616276"
"DOID:0070245"	"primary coenzyme Q10 deficiency 8"	"MIM:616733"
"DOID:0070246"	"X-linked Emery-Dreifuss muscular dystrophy 1"	"MIM:310300"
"DOID:0070247"	"autosomal dominant Emery-Dreifuss muscular dystrophy 2"	"MIM:181350"
"DOID:0070248"	"autosomal recessive Emery-Dreifuss muscular dystrophy 3"	"MIM:616516"
"DOID:0070249"	"autosomal dominant Emery-Dreifuss muscular dystrophy 4"	"MIM:612998"
"DOID:0070250"	"autosomal dominant Emery-Dreifuss muscular dystrophy 5"	"MIM:612999"
"DOID:0070251"	"X-linked Emery-Dreifuss muscular dystrophy 6"	"MIM:300696"
"DOID:0070252"	"autosomal dominant Emery-Dreifuss muscular dystrophy 7"	"MIM:614302"
"DOID:0070253"	"congenital disorder of glycosylation type IIa"	"MIM:212066"
"DOID:0070254"	"congenital disorder of glycosylation type IIb"	"MIM:606056"
"DOID:0070255"	"congenital disorder of glycosylation type IIc"	"MIM:266265"
"DOID:0070256"	"congenital disorder of glycosylation type IId"	"MIM:607091"
"DOID:0070257"	"congenital disorder of glycosylation type IIe"	"MIM:608779"
"DOID:0070258"	"congenital disorder of glycosylation type IIf"	"MIM:603585"
"DOID:0070259"	"congenital disorder of glycosylation type IIg"	"MIM:611209"
"DOID:0070260"	"congenital disorder of glycosylation type IIh"	"MIM:611182"
"DOID:0070261"	"congenital disorder of glycosylation type IIi"	"MIM:613612"
"DOID:0070262"	"congenital disorder of glycosylation type IIj"	"MIM:613489"
"DOID:0070263"	"congenital disorder of glycosylation type IIk"	"MIM:614727"
"DOID:0070264"	"congenital disorder of glycosylation type IIl"	"MIM:614576"
"DOID:0070265"	"congenital disorder of glycosylation type IIm"	"MIM:300896"
"DOID:0070266"	"congenital disorder of glycosylation type IIn"	"MIM:616721"
"DOID:0070267"	"congenital disorder of glycosylation type IIo"	"MIM:616828"
"DOID:0070268"	"congenital disorder of glycosylation type IIp"	"MIM:616829"
"DOID:0070269"	"congenital disorder of glycosylation type IIq"	"MIM:617395"
"DOID:0070270"	"hereditary nonpolyposis colorectal cancer type 8"	"MIM:613244"
"DOID:0070271"	"Lynch syndrome 1"	"MIM:120435"
"DOID:0070272"	"hereditary nonpolyposis colorectal cancer type 5"	"MIM:614350"
"DOID:0070273"	"hereditary nonpolyposis colorectal cancer type 6"	"MIM:614331"
"DOID:0070274"	"hereditary nonpolyposis colorectal cancer type 2"	"MIM:609310"
"DOID:0070275"	"hereditary nonpolyposis colorectal cancer type 4"	"MIM:614337"
"DOID:0070276"	"hereditary nonpolyposis colorectal cancer type 7"	"MIM:614385"
"DOID:0070277"	"primary autosomal recessive microcephaly 15"	"MIM:616486"
"DOID:0070278"	"primary autosomal recessive microcephaly 7"	"MIM:612703"
"DOID:0070279"	"primary autosomal recessive microcephaly 14"	"MIM:616402"
"DOID:0070280"	"primary autosomal recessive microcephaly 5"	"MIM:608716"
"DOID:0070281"	"primary autosomal recessive microcephaly 19"	"MIM:617800"
"DOID:0070282"	"primary autosomal recessive microcephaly 8"	"MIM:614673"
"DOID:0070283"	"primary autosomal recessive microcephaly 13"	"MIM:616051"
"DOID:0070284"	"primary autosomal recessive microcephaly 12"	"MIM:616080"
"DOID:0070285"	"primary autosomal recessive microcephaly 1"	"MIM:251200"
"DOID:0070286"	"primary autosomal recessive microcephaly 3"	"MIM:604804"
"DOID:0070287"	"primary autosomal recessive microcephaly 11"	"MIM:615414"
"DOID:0070288"	"primary autosomal recessive microcephaly 17"	"MIM:617090"
"DOID:0070289"	"primary autosomal recessive microcephaly 16"	"MIM:616681"
"DOID:0070290"	"primary autosomal recessive microcephaly 6"	"MIM:608393"
"DOID:0070291"	"primary autosomal recessive microcephaly 4"	"MIM:604321"
"DOID:0070292"	"primary autosomal recessive microcephaly 9"	"MIM:614852"
"DOID:0070293"	"primary autosomal recessive microcephaly 2 with or without cortical malformations"	"MIM:604317"
"DOID:0070294"	"primary autosomal recessive microcephaly 10"	"MIM:615095"
"DOID:0070295"	"primary autosomal dominant microcephaly 18"	"MIM:617520"
"DOID:0070296"	"primary autosomal recessive microcephaly"	"MIM:PS251200"
"DOID:0070297"	"primary microcephaly"	"MIM:PS251200"
"DOID:0070298"	"multiple epiphyseal dysplasia 2"	"MIM:600204"
"DOID:0070299"	"multiple epiphyseal dysplasia 5"	"MIM:607078"
"DOID:0070300"	"multiple epiphyseal dysplasia 4"	"MIM:226900"
"DOID:0070301"	"multiple epiphyseal dysplasia 6"	"MIM:614135"
"DOID:0070302"	"multiple epiphyseal dysplasia 7"	"MIM:617719"
"DOID:0070303"	"multiple epiphyseal dysplasia 1"	"MIM:132400"
"DOID:0070304"	"multiple epiphyseal dysplasia 3"	"MIM:600969"
"DOID:0070307"	"craniolenticulosutural dysplasia"	"MIM:607812"
"DOID:0070308"	"rippling muscle disease 1"	"MIM:600332"
"DOID:0070316"	"Miura type epiphyseal chondrodysplasia"	"MIM:615923"
"DOID:0070329"	"mitochondrial DNA depletion syndrome"	"MIM:PS603041"
"DOID:0070330"	"multiple mitochondrial dysfunctions syndrome"	"MIM:PS605711"
"DOID:0070331"	"mitochondrial DNA depletion syndrome 8b"	"MIM:612075"
"DOID:0070332"	"multiple mitochondrial dysfunctions syndrome 6"	"MIM:617954"
"DOID:0070336"	"arthrogryposis multiplex congenita-6"	"MIM:619334"
"DOID:0070337"	"epithelial recurrent erosion dystrophy"	"MIM:122400"
"DOID:0070339"	"cerebellar hyplasia/atrophy, epilepsy, and global developmental delay"	"MIM:213000"
"DOID:0070340"	"classic citrullinemia"	"MIM:215700"
"DOID:0070341"	"neonatal-onset type II citrullinemia"	"MIM:605814"
"DOID:0070342"	"adult-onset type II citrullinemia"	"MIM:603471"
"DOID:0070343"	"CSF1R-related brain malformation and osteopetrosis"	"MIM:600329"
"DOID:0070345"	"vertebral anomalies and variable endocrine and T-cell dysfunction"	"MIM:618223"
"DOID:0070346"	"neurodevelopmental disorder with cataracts, poor growth, and dysmorphic facies"	"MIM:618571"
"DOID:0070347"	"encephalopathy due to defective mitochondrial and peroxisomal fission 1"	"MIM:614388"
"DOID:0070348"	"spinal muscular atrophy with lower extremity predominant"	"MIM:PS158600"
"DOID:0070349"	"spinal muscular atrophy with lower extremity predominant 2A"	"MIM:615290"
"DOID:0070350"	"spinal muscular atrophy with lower extremity predominant 2B"	"MIM:618291"
"DOID:0070351"	"spinal muscular atrophy with lower extremity predominant 1"	"MIM:158600"
"DOID:0070352"	"stress-induced childhood-onset neurodegeneration with variable ataxia and seizures"	"MIM:618170"
"DOID:0070353"	"cataract 47"	"MIM:612018"
"DOID:0070354"	"cataract 48"	"MIM:618415"
"DOID:0070356"	"visual impairment and progressive phthisis bulbi"	"MIM:618283"
"DOID:0070357"	"nephrotic syndrome type 20"	"MIM:301028"
"DOID:0070358"	"primary biliary cholangitis 1"	"MIM:109720"
"DOID:0070359"	"primary biliary cholangitis 2"	"MIM:613007"
"DOID:0070360"	"primary biliary cholangitis 3"	"MIM:613008"
"DOID:0070361"	"primary biliary cholangitis 4"	"MIM:614220"
"DOID:0070362"	"primary biliary cholangitis 5"	"MIM:614221"
"DOID:0070363"	"bradyopsia 1"	"MIM:608415"
"DOID:0070364"	"bradyopsia 2"	"MIM:620344"
"DOID:0070365"	"nevoid basal cell carcinoma syndrome 1"	"MIM:109400"
"DOID:0070366"	"nevoid basal cell carcinoma syndrome 2"	"MIM:620343"
"DOID:0070367"	"leukoencephalopathy with vanishing white matter 5"	"MIM:620315"
"DOID:0070368"	"autosomal recessive chronic granulomatous disease 5"	"MIM:618935"
"DOID:0070369"	"restrictive dermopathy 1"	"MIM:275210"
"DOID:0070370"	"restrictive dermopathy 2"	"MIM:619793"
"DOID:0070371"	"leukoencephalopathy with vanishing white matter 4"	"MIM:620314"
"DOID:0070372"	"leukoencephalopathy with vanishing white matter 3"	"MIM:620313"
"DOID:0070373"	"leukoencephalopathy with vanishing white matter 2"	"MIM:620312"
"DOID:0070374"	"leukoencephalopathy with vanishing white matter 1"	"MIM:603896"
"DOID:0070375"	"developmental and epileptic encephalopathy 64"	"MIM:618004"
"DOID:0070376"	"developmental and epileptic encephalopathy 31B"	"MIM:620352"
"DOID:0070377"	"developmental and epileptic encephalopathy 96"	"MIM:619340"
"DOID:0070378"	"developmental and epileptic encephalopathy 109"	"MIM:620145"
"DOID:0070379"	"developmental and epileptic encephalopathy 6B"	"MIM:619317"
"DOID:0070380"	"developmental and epileptic encephalopathy 85"	"MIM:301044"
"DOID:0070381"	"developmental and epileptic encephalopathy 90"	"MIM:301058"
"DOID:0070382"	"developmental and epileptic encephalopathy 95"	"MIM:618143"
"DOID:0070383"	"developmental and epileptic encephalopathy 97"	"MIM:619561"
"DOID:0070384"	"developmental and epileptic encephalopathy 98"	"MIM:619605"
"DOID:0070385"	"developmental and epileptic encephalopathy 99"	"MIM:619606"
"DOID:0070386"	"developmental and epileptic encephalopathy 100"	"MIM:619777"
"DOID:0070387"	"developmental and epileptic encephalopathy 101"	"MIM:619814"
"DOID:0070388"	"developmental and epileptic encephalopathy 102"	"MIM:619881"
"DOID:0070389"	"developmental and epileptic encephalopathy 103"	"MIM:619913"
"DOID:0070390"	"developmental and epileptic encephalopathy 104"	"MIM:619970"
"DOID:0070391"	"developmental and epileptic encephalopathy 105"	"MIM:619983"
"DOID:0070392"	"developmental and epileptic encephalopathy 106"	"MIM:620028"
"DOID:0070393"	"developmental and epileptic encephalopathy 107"	"MIM:620033"
"DOID:0070394"	"developmental and epileptic encephalopathy 108"	"MIM:620115"
"DOID:0070395"	"developmental and epileptic encephalopathy 110"	"MIM:620149"
"DOID:0070396"	"progressive leukoencephalopathy with ovarian failure"	"MIM:615889"
"DOID:0070397"	"hypomyelinating leukodystrophy 23"	"MIM:619688"
"DOID:0070398"	"hypomyelinating leukodystrophy 15"	"MIM:617951"
"DOID:0070399"	"hypomyelinating leukodystrophy 18"	"MIM:618404"
"DOID:0070400"	"hypomyelinating leukodystrophy 19"	"MIM:618688"
"DOID:0070401"	"hypomyelinating leukodystrophy 25"	"MIM:620243"
"DOID:0070402"	"hypomyelinating leukodystrophy 22"	"MIM:619328"
"DOID:0070403"	"hypomyelinating leukodystrophy 26"	"MIM:620269"
"DOID:0070404"	"hypomyelinating leukodystrophy 17"	"MIM:618006"
"DOID:0070405"	"hypomyelinating leukodystrophy 16"	"MIM:617964"
"DOID:0070406"	"hypomyelinating leukodystrophy 24"	"MIM:619851"
"DOID:0070407"	"hypomyelinating leukodystrophy 21"	"MIM:619310"
"DOID:0070408"	"Hengel-Maroofian-Schols syndrome"	"MIM:619641"
"DOID:0070409"	"autosomal recessive spinocerebellar ataxia 28"	"MIM:618800"
"DOID:0070410"	"autosomal recessive spinocerebellar ataxia 29"	"MIM:619389"
"DOID:0070411"	"autosomal recessive spinocerebellar ataxia 30"	"MIM:619405"
"DOID:0070412"	"autosomal recessive spinocerebellar ataxia 31"	"MIM:619422"
"DOID:0070413"	"autosomal recessive spinocerebellar ataxia 32"	"MIM:619862"
"DOID:0070414"	"autosomal recessive spinocerebellar ataxia 33"	"MIM:620208"
"DOID:0070415"	"brachycephaly, trichomegaly, and developmental delay"	"MIM:617412"
"DOID:0070416"	"Luo-Schoch-Yamamoto syndrome"	"MIM:619460"
"DOID:0070417"	"neurodevelopmental disorder with speech impairment and dysmorphic facies"	"MIM:619056"
"DOID:0070418"	"vertebral hypersegmentation and orofacial anomalies"	"MIM:619122"
"DOID:0070419"	"acrocardiofacial syndrome"	"MIM:600460"
"DOID:0070420"	"developmental delay, hypotonia, and impaired language"	"MIM:620012"
"DOID:0070421"	"neurodevelopmental disorder with spasticity and poor growth"	"MIM:618076"
"DOID:0070422"	"syndromic X-linked intellectual disability Pilorge type"	"MIM:301076"
"DOID:0070423"	"early onset progressive encephalopathy with brain atrophy and thin corpus callosum"	"MIM:617193"
"DOID:0070424"	"combined oxidative phosphorylation deficiency 44"	"MIM:618855"
"DOID:0070425"	"combined oxidative phosphorylation deficiency 52"	"MIM:619386"
"DOID:0070426"	"combined oxidative phosphorylation deficiency 53"	"MIM:619423"
"DOID:0070427"	"combined oxidative phosphorylation deficiency 54"	"MIM:619737"
"DOID:0070428"	"combined oxidative phosphorylation deficiency 55"	"MIM:619743"
"DOID:0070429"	"combined oxidative phosphorylation deficiency 56"	"MIM:620139"
"DOID:0070430"	"combined oxidative phosphorylation deficiency 57"	"MIM:620167"
"DOID:0070431"	"hyperphosphatasia with impaired intellectual development syndrome"	"MIM:PS239300"
"DOID:0070432"	"hyperphosphatasia with impaired intellectual development syndrome 5"	"MIM:616025"
"DOID:0070433"	"hyperphosphatasia with impaired intellectual development syndrome 1"	"MIM:239300"
"DOID:0070434"	"hyperphosphatasia with impaired intellectual development syndrome 2"	"MIM:614749"
"DOID:0070435"	"hyperphosphatasia with impaired intellectual development syndrome 3"	"MIM:614207"
"DOID:0070436"	"hyperphosphatasia with impaired intellectual development syndrome 4"	"MIM:615716"
"DOID:0070437"	"hyperphosphatasia with impaired intellectual development syndrome 6"	"MIM:616809"
"DOID:0070438"	"retinal macular dystrophy"	"MIM:PS136550"
"DOID:0070439"	"North Carolina macular dystrophy"	"MIM:136550"
"DOID:0070440"	"retinal macular dystrophy 3"	"MIM:608850"
"DOID:0070441"	"retinal macular dystrophy 4"	"MIM:619977"
"DOID:0070442"	"paroxysmal nonkinesigenic dyskinesia 3"	"MIM:609446"
"DOID:0070443"	"neurodevelopmental disorder with cerebellar atrophy and motor dysfunction"	"MIM:619333"
"DOID:0070444"	"neurodevelopmental disorder with language delay and seizures"	"MIM:619908"
"DOID:0070445"	"early-onset dystonia and/or spastic paraplegia"	"MIM:619681"
"DOID:0070446"	"mitochondrial DNA depletion syndrome 16"	"MIM:618528"
"DOID:0070447"	"mitochondrial DNA depletion syndrome 16B"	"MIM:619425"
"DOID:0070448"	"mitochondrial DNA depletion syndrome 17"	"MIM:618567"
"DOID:0070449"	"mitochondrial DNA depletion syndrome 18"	"MIM:618811"
"DOID:0070450"	"mitochondrial DNA depletion syndrome 19"	"MIM:618972"
"DOID:0070451"	"mitochondrial DNA depletion syndrome 20"	"MIM:619780"
"DOID:0070452"	"xanthinuria type I"	"MIM:278300"
"DOID:0070453"	"xanthinuria type II"	"MIM:603592"
"DOID:0070454"	"hereditary spastic paraplegia 70"	"MIM:620323"
"DOID:0070455"	"hereditary spastic paraplegia 79A"	"MIM:620221"
"DOID:0070456"	"hereditary spastic paraplegia 87"	"MIM:619966"
"DOID:0070457"	"hereditary spastic paraplegia 88"	"MIM:620106"
"DOID:0070458"	"hereditary spastic paraplegia 89"	"MIM:620379"
"DOID:0070459"	"hereditary spastic paraplegia 90A"	"MIM:620416"
"DOID:0070460"	"hereditary spastic paraplegia 90B"	"MIM:620417"
"DOID:0070461"	"mitochondrial complex V (ATP synthase) deficiency nuclear type 4A"	"MIM:620358"
"DOID:0070462"	"mitochondrial complex V (ATP synthase) deficiency nuclear type 4B"	"MIM:615228"
"DOID:0070463"	"mitochondrial complex V (ATP synthase) deficiency nuclear type 5"	"MIM:618120"
"DOID:0070464"	"mitochondrial complex V (ATP synthase) deficiency nuclear type 7"	"MIM:620359"
"DOID:0070465"	"spinocerebellar ataxia with axonal neuropathy type 3"	"MIM:618387"
"DOID:0070466"	"carpal tunnel syndrome 1"	"MIM:115430"
"DOID:0070467"	"carpal tunnel syndrome 2"	"MIM:619161"
"DOID:0070468"	"Yoon-Bellen neurodevelopmental syndrome"	"MIM:619701"
"DOID:0070469"	"neurodevelopmental disorder with dysmorphic facies and thin corpus callosum"	"MIM:619480"
"DOID:0070470"	"chromosome 1p36.33 duplication syndrome"	"MIM:618815"
"DOID:0070471"	"early-onset epilepsy 2"	"MIM:618832"
"DOID:0070472"	"early-onset epilepsy 3"	"MIM:620465"
"DOID:0070473"	"Zaki syndrome"	"MIM:619648"
"DOID:0070474"	"childhood-onset neurodegeneration with brain atrophy"	"MIM:617672"
"DOID:0070476"	"diphthamide deficiency syndrome"	"MIM:PS616901"
"DOID:0070477"	"diphthamide deficiency syndrome 1"	"MIM:616901"
"DOID:0070478"	"diphthamide deficiency syndrome 2"	"MIM:620062"
"DOID:0070479"	"neurodevelopmental disorder with short stature, prominent forehead, and feeding difficulties"	"MIM:620070"
"DOID:0070480"	"schwannomatosis 1"	"MIM:162091"
"DOID:0070481"	"schwannomatosis 2"	"MIM:615670"
"DOID:0070482"	"spinal neurofibromatosis"	"MIM:162210"
"DOID:0070483"	"Watson syndrome"	"MIM:193520"
"DOID:0070484"	"Legius syndrome"	"MIM:611431"
"DOID:0070485"	"mitochondrial complex IV deficiency nuclear type 23"	"MIM:620275"
"DOID:0070486"	"Parkinson's disease 25"	"MIM:620482"
"DOID:0070489"	"classic dopamine transporter deficiency syndrome"	"MIM:613135"
"DOID:0070490"	"infantile parkinsonism-dystonia 2"	"MIM:618049"
"DOID:0070491"	"mitochondrial complex IV deficiency nuclear type 1"	"MIM:220110"
"DOID:0070492"	"mitochondrial complex IV deficiency nuclear type 3"	"MIM:619046"
"DOID:0070493"	"mitochondrial complex IV deficiency nuclear type 4"	"MIM:619048"
"DOID:0070494"	"mitochondrial complex IV deficiency nuclear type 7"	"MIM:619051"
"DOID:0070495"	"mitochondrial complex IV deficiency nuclear type 8"	"MIM:619052"
"DOID:0070496"	"mitochondrial complex IV deficiency nuclear type 10"	"MIM:619053"
"DOID:0070497"	"mitochondrial complex IV deficiency nuclear type 11"	"MIM:619054"
"DOID:0070498"	"mitochondrial complex IV deficiency nuclear type 12"	"MIM:619055"
"DOID:0070499"	"mitochondrial complex IV deficiency nuclear type 14"	"MIM:619058"
"DOID:0070500"	"mitochondrial complex IV deficiency nuclear type 15"	"MIM:619059"
"DOID:0070501"	"mitochondrial complex IV deficiency nuclear type 16"	"MIM:619060"
"DOID:0070502"	"mitochondrial complex IV deficiency nuclear type 17"	"MIM:619061"
"DOID:0070503"	"mitochondrial complex IV deficiency nuclear type 18"	"MIM:619062"
"DOID:0070504"	"mitochondrial complex IV deficiency nuclear type 19"	"MIM:619063"
"DOID:0070505"	"mitochondrial complex IV deficiency nuclear type 20"	"MIM:619064"
"DOID:0070506"	"mitochondrial complex IV deficiency nuclear type 21"	"MIM:619065"
"DOID:0070507"	"mitochondrial complex IV deficiency nuclear type 22"	"MIM:619355"
"DOID:0070509"	"Schinzel Giedion syndrome"	"MIM:269150"
"DOID:0070510"	"inflammatory poikiloderma with hair abnormalities and acral keratoses"	"MIM:620199"
"DOID:0070511"	"polyhydramnios, megalencephaly, and symptomatic epilepsy"	"MIM:611087"
"DOID:0070512"	"neurodevelopmental disorder with hypotonia and speech delay"	"MIM:620455"
"DOID:0070513"	"neurodevelopmental disorder with dysmorphic facies and behavioral abnormalities"	"MIM:620489"
"DOID:0070514"	"neurodevelopmental disorder with dysmorphic facies and distal limb anomalies"	"MIM:617755"
"DOID:0070515"	"chromosome 16p11.2 deletion syndrome, 593-kb"	"MIM:611913"
"DOID:0070516"	"Mitchell syndrome"	"MIM:618960"
"DOID:0070517"	"retinal macular dystrophy 2"	"MIM:608051"
"DOID:0070518"	"familial multiple lipomatosis"	"MIM:151900"
"DOID:0070519"	"early-onset vitamin B6-dependent epilepsy 4"	"MIM:266100"
"DOID:0070520"	"peeling skin syndrome 1"	"MIM:270300"
"DOID:0070521"	"peeling skin syndrome 2"	"MIM:609796"
"DOID:0070522"	"peeling skin syndrome 3"	"MIM:616265"
"DOID:0070523"	"peeling skin syndrome 4"	"MIM:607936"
"DOID:0070524"	"peeling skin syndrome 5"	"MIM:617115"
"DOID:0070525"	"peeling skin syndrome 6"	"MIM:618084"
"DOID:0070526"	"PLACK syndrome"	"MIM:616295"
"DOID:0070529"	"Sifrim-Hitz-Weiss syndrome"	"MIM:617159"
"DOID:0070530"	"foveal hypoplasia 1"	"MIM:136520"
"DOID:0070531"	"foveal hypoplasia 2"	"MIM:609218"
"DOID:0070532"	"aniridia 1"	"MIM:106210"
"DOID:0070533"	"long QT syndrome 16"	"MIM:618782"
"DOID:0070536"	"neurodevelopmental disorder with hypotonia, language delay, and skeletal defects with or without seizures"	"MIM:620029"
"DOID:0070537"	"spastic tetraplegia, thin corpus callosum, and progressive microcephaly"	"MIM:616657"
"DOID:0070538"	"syndromic X-linked intellectual developmental disorder bain type"	"MIM:300986"
"DOID:0070539"	"Halperin-Birk syndrome"	"MIM:618651"
"DOID:0070540"	"mitochondrial short-chain enoyl-CoA hydratase 1 deficiency"	"MIM:616277"
"DOID:0070541"	"3-hydroxy-3-methylglutaryl-CoA lyase deficiency"	"MIM:246450"
"DOID:0070542"	"neurodevelopmental disorder with spastic paraplegia and microcephaly"	"MIM:616281"
"DOID:0070543"	"neurodevelopmental disorder with cardiomyopathy, spasticity, and brain abnormalities"	"MIM:619121"
"DOID:0070544"	"congenital glutamine deficiency"	"MIM:610015"
"DOID:0070545"	"developmental and epileptic encephalopathy 116"	"MIM:620806"
"DOID:0070546"	"primary pigmented nodular adrenocortical disease 1"	"MIM:610489"
"DOID:0070547"	"primary pigmented nodular adrenocortical disease 2"	"MIM:610475"
"DOID:0070548"	"primary pigmented nodular adrenocortical disease 3"	"MIM:614190"
"DOID:0070549"	"primary pigmented nodular adrenocortical disease 4"	"MIM:615830"
"DOID:0070550"	"KRT1-related nonepidermolytic palmoplantar keratoderma"	"MIM:600962"
"DOID:0070551"	"epidermolytic palmoplantar keratoderma 2"	"MIM:620411"
"DOID:0070552"	"epidermolytic palmoplantar keratoderma 1"	"MIM:144200"
"DOID:0070553"	"focal palmoplantar and gingival keratosis"	"MIM:148730"
"DOID:0070554"	"palmoplantar keratoderma and woolly hair"	"MIM:616099"
"DOID:0070555"	"Nagashima-type palmoplantar keratosis"	"MIM:615598"
"DOID:0070556"	"cerebellar ataxia, impaired intellectual development, and dysequilibrium syndrome 1"	"MIM:224050"
"DOID:0070557"	"cerebellar ataxia, impaired intellectual development, and dysequilibrium syndrome 2"	"MIM:610185"
"DOID:0070558"	"autosomal recessive spinocerebellar ataxia 34"	"MIM:613227"
"DOID:0070559"	"cerebellar ataxia, impaired intellectual development, and dysequilibrium syndrome 4"	"MIM:615268"
"DOID:0070560"	"glucose transporter type 1 deficiency syndrome"	"MIM:PS606777"
"DOID:0070561"	"glucose transporter type 1 deficiency syndrome 1"	"MIM:606777"
"DOID:0070562"	"Fanconi-Bickel syndrome"	"MIM:227810"
"DOID:0070563"	"glucose-galactose malabsorption"	"MIM:606824"
"DOID:0070565"	"spermatogenic failure 66"	"MIM:619799"
"DOID:0070566"	"spermatogenic failure 67"	"MIM:619803"
"DOID:0070567"	"spermatogenic failure 68"	"MIM:619805"
"DOID:0070568"	"spermatogenic failure 69"	"MIM:619826"
"DOID:0070569"	"spermatogenic failure 70"	"MIM:619828"
"DOID:0070570"	"spermatogenic failure 71"	"MIM:619831"
